761,963,662,820,1282,55,734,761,1496,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,119,755,490,368,1565,1000,576,169,553,1108,0,0,0,0,0,0,0,0,0,0,0,0
708,-1,1405,1478,512,1545,328,1061,1111,61,207,327,211,1420,1047,0,0,0,0,0,0,0,0
109,1349,519,932,1143,1395,604,637,829,1197,872,872,639,0,0,0,0,0,0,0,0,0,0
1526,1009,812,1275,580,1251,1093,1536,559,392,439,707,1027,476,413,307,591,346,0,0,0,0,0
1013,299,1345,1373,183,658,683,843,541,1224,1031,1408,0,0,0,0,0,0,0,0,0,0,0
645,492,769,937,1011,488,1605,395,601,91,1343,1515,0,0,0,0,0,0,0,0,0,0,0
240,738,861,1356,570,33,67,1144,1044,724,994,466,873,530,248,0,0,0,0,0,0,0,0
800,1535,1461,953,1293,1048,667,1075,807,1557,0,0,0,0,0,0,0,0,0,0,0,0,0
1294,592,546,520,198,1152,113,261,620,255,1125,415,900,46,980,1609,728,667,723,1246,0,0,0
159,1243,1089,1215,1468,407,940,1192,194,960,280,1119,0,0,0,0,0,0,0,0,0,0,0
1261,1347,1243,1258,658,1060,661,1085,508,1330,1037,425,658,0,0,0,0,0,0,0,0,0,0
605,336,1333,878,223,308,1427,-1,959,125,702,714,0,0,0,0,0,0,0,0,0,0,0
1331,371,1301,1312,494,569,641,1427,386,916,0,0,0,0,0,0,0,0,0,0,0,0,0
1076,1461,1125,794,371,1544,376,575,1422,1079,159,977,299,1555,1526,1275,0,0,0,0,0,0,0
1197,1243,1171,637,752,1319,325,782,1456,261,1031,0,0,0,0,0,0,0,0,0,0,0,0
692,1545,169,769,509,33,546,1119,447,1242,1032,407,1522,807,0,0,0,0,0,0,0,0,0
689,1508,64,188,989,401,492,12,641,0,0,0,0,0,0,0,0,0,0,0,0,0,0
996,1626,1294,809,590,1224,814,249,675,726,620,620,199,427,1524,996,733,0,0,0,0,0,0
157,982,66,1143,1037,6,5,1460,383,1356,1111,1557,316,584,94,340,871,0,0,0,0,0,0
280,719,248,849,1384,520,766,1405,708,235,405,714,633,397,1622,0,0,0,0,0,0,0,0
38,683,592,1317,35,976,425,136,431,1384,1108,1260,0,0,0,0,0,0,0,0,0,0,0
1530,1184,1438,1512,439,1527,389,1343,258,610,162,294,0,0,0,0,0,0,0,0,0,0,0
724,198,203,861,806,1013,-1,1508,895,1088,724,198,1333,0,0,0,0,0,0,0,0,0,0
900,1117,869,84,732,1006,1149,211,384,1215,567,585,610,1183,0,0,0,0,0,0,0,0,0
598,593,565,240,812,602,1536,1423,785,82,1036,0,0,0,0,0,0,0,0,0,0,0,0
1605,1221,1312,800,696,175,133,143,240,1635,1144,578,0,0,0,0,0,0,0,0,0,0,0
599,1049,46,728,846,661,1329,834,746,645,0,0,0,0,0,0,0,0,0,0,0,0,0
1535,109,1631,415,1608,1295,255,67,278,1369,1572,959,1414,0,0,0,0,0,0,0,0,0,0
1271,1580,467,476,499,253,1358,728,24,488,496,783,1093,343,0,0,0,0,0,0,0,0,0
485,1061,662,820,660,408,339,1124,559,1620,559,442,1173,292,104,512,1395,1440,0,0,0,0,0
1256,61,1155,1035,654,755,754,1139,216,341,1287,953,53,1262,0,0,0,0,0,0,0,0,0
323,1532,974,501,498,1060,1407,1408,1629,519,749,778,1357,386,1426,798,283,388,1075,0,0,0,0
1488,847,1002,1011,937,392,395,1384,1636,1294,1015,171,1048,699,0,0,0,0,0,0,0,0,0
1159,1065,75,980,183,1621,541,761,265,1468,1140,328,1250,0,0,0,0,0,0,0,0,0,0
1158,1521,796,901,495,790,1293,1303,707,10,304,1152,908,0,0,0,0,0,0,0,0,0,0
738,403,466,83,1092,873,358,697,776,179,1301,795,484,1229,267,1611,1416,670,0,0,0,0,0
1066,843,601,1519,1420,1392,63,885,1095,947,1085,1621,1625,86,1272,194,0,0,0,0,0,0,0
417,1621,292,442,1358,33,1031,249,1521,800,1287,1087,1508,598,972,1006,641,1622,0,0,0,0,0
358,865,46,900,1631,1215,1460,1152,1609,1358,893,974,0,0,0,0,0,0,0,0,0,0,0
1593,499,388,384,1392,601,1478,1461,878,569,142,1209,389,0,0,0,0,0,0,0,0,0,0
872,592,912,1512,885,166,1000,1104,1242,591,1535,1192,1373,1451,624,1633,512,0,0,0,0,0,0
628,692,235,708,1426,901,1416,1332,1327,1395,785,940,492,0,0,0,0,0,0,0,0,0,0
1423,1400,327,1319,546,776,1626,1307,1555,792,1280,0,0,0,0,0,0,0,0,0,0,0,0
476,731,590,567,1144,796,696,1526,258,6,1199,61,0,0,0,0,0,0,0,0,0,0,0
75,996,849,1384,1232,1258,307,397,338,278,0,0,0,0,0,0,0,0,0,0,0,0,0
1436,1022,724,809,1262,827,812,1522,1092,1621,378,980,67,530,1333,0,0,0,0,0,0,0,0
1256,494,1024,1496,541,392,316,495,1224,1272,0,0,0,0,0,0,0,0,0,0,0,0,0
137,187,1076,392,392,248,255,994,1605,1192,183,1227,1260,401,620,1562,0,0,0,0,0,0,0
719,1275,1044,697,833,485,1488,847,1149,1587,1545,745,852,0,0,0,0,0,0,0,0,0,0
179,1312,415,1578,61,1139,620,1546,498,977,113,1098,68,395,1635,0,0,0,0,0,0,0,0
439,295,145,726,388,1369,1049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1456,200,1544,261,13,12,1070,446,139,1427,760,346,633,1238,734,0,0,0,0,0,0,0,0
127,1184,131,1009,336,38,683,752,1093,1636,53,447,240,0,0,0,0,0,0,0,0,0,0
210,64,737,1440,1143,119,754,1108,198,1158,253,1032,1197,0,0,0,0,0,0,0,0,0,0
1405,666,1015,1123,304,846,606,403,39,578,315,871,932,0,0,0,0,0,0,0,0,0,0
82,1057,39,348,437,24,728,976,405,407,559,610,83,0,0,0,0,0,0,0,0,0,0
1017,162,1219,-1,1557,873,372,1368,661,1536,1065,1261,1411,1071,325,0,0,0,0,0,0,0,0
1301,519,1349,66,171,520,1047,1016,553,1530,431,0,0,0,0,0,0,0,0,0,0,0,0
425,1611,782,64,1013,1148,441,133,575,801,602,0,0,0,0,0,0,0,0,0,0,0,0
408,211,427,1611,639,883,585,1515,490,1520,660,343,829,0,0,0,0,0,0,0,0,0,0
600,1111,1125,637,769,1271,1581,1580,1086,814,749,843,821,1172,371,738,755,157,0,0,0,0,0
104,947,1557,1092,1611,1301,606,407,194,1209,1199,569,466,403,0,0,0,0,0,0,0,0,0
104,1488,843,888,446,752,683,994,131,113,1520,373,435,714,1282,0,0,0,0,0,0,0,0
858,997,766,667,1544,641,1622,512,1261,794,139,495,1555,766,488,879,790,0,0,0,0,0,0
1532,972,1098,541,1357,1224,623,1327,1333,1625,1395,1125,6,0,0,0,0,0,0,0,0,0,0
188,248,198,249,977,308,216,341,1592,254,541,1508,0,0,0,0,0,0,0,0,0,0,0
346,1440,1530,12,682,327,494,1017,606,1374,1545,0,0,0,0,0,0,0,0,0,0,0,0
343,520,24,1384,39,1087,624,642,1035,1486,995,1593,599,519,405,0,0,0,0,0,0,0,0
84,299,1536,392,974,1132,1148,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
761,771,605,622,1341,755,1149,718,1144,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,1284,645,1197,1626,38,598,749,1229,1426,782,1611,980,1066,417,870,0,0,0,0,0,0,0
425,675,292,1461,829,546,1013,179,707,1303,1037,702,0,0,0,0,0,0,0,0,0,0,0
427,211,1194,1392,133,1403,922,1049,64,895,1522,1331,912,0,0,0,0,0,0,0,0,0,0
1080,401,658,145,1119,1636,483,1044,1565,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1587,792,1293,785,1060,601,809,778,484,1221,738,0,0,0,0,0,0,0,0,0,0,0,0
142,847,1113,1370,1411,467,982,199,265,1024,0,0,0,0,0,0,0,0,0,0,0,0,0
1299,210,821,593,1373,754,1526,1124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1048,1065,637,620,559,162,769,13,1243,1071,573,1171,1287,940,963,0,0,0,0,0,0,0,0
203,1330,1227,1358,728,1609,1562,400,804,371,852,0,0,0,0,0,0,0,0,0,0,0,0
82,585,989,383,785,1635,1369,662,820,119,1533,1460,0,0,0,0,0,0,0,0,0,0,0
1203,737,100,976,67,1251,169,576,261,935,1238,0,0,0,0,0,0,0,0,0,0,0,0
1076,1075,240,719,1636,697,1496,1079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,240,732,1438,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1456,1076,384,1317,801,873,1202,-1,1493,-1,1427,1031,0,0,0,0,0,0,0,0,0,0,0
255,499,408,932,1351,187,996,55,1256,959,0,0,0,0,0,0,0,0,0,0,0,0,0
1293,752,495,1287,800,858,1303,852,598,46,315,807,0,0,0,0,0,0,0,0,0,0,0
1119,1317,660,179,675,876,383,996,1515,738,425,0,0,0,0,0,0,0,0,0,0,0,0
1243,1024,66,776,1621,1414,719,323,235,401,702,754,1139,662,1312,940,1125,0,0,0,0,0,0
10,553,559,24,590,1006,624,1224,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,994,684,1092,873,708,707,1606,1411,338,498,1423,0,0,0,0,0,0,0,0,0,0,0
605,131,861,198,299,1143,476,1609,755,569,1625,184,1280,0,0,0,0,0,0,0,0,0,0
792,1636,684,1152,249,280,415,1108,745,599,1328,0,0,0,0,0,0,0,0,0,0,0,0
872,1149,1017,809,1294,175,783,1403,1488,431,1132,336,0,0,0,0,0,0,0,0,0,0,0
1199,1407,620,989,1192,194,785,5,667,579,519,932,64,1170,1032,1215,908,0,0,0,0,0,0
666,210,75,1036,405,1035,604,373,1384,119,1171,0,0,0,0,0,0,0,0,0,0,0,0
885,211,960,1282,1395,1440,959,601,1070,-1,-1,1009,827,771,1183,348,0,0,0,0,0,0,0
372,1271,1520,520,833,1533,61,541,1307,100,13,1148,466,94,267,1524,0,0,0,0,0,0,0
401,870,29,1369,403,1197,371,499,1461,935,654,610,0,0,0,0,0,0,0,0,0,0,0
878,798,1076,718,1593,307,995,368,728,1408,12,343,341,1031,0,0,0,0,0,0,0,0,0
1037,584,1021,1016,1416,1496,697,1341,600,1111,0,0,0,0,0,0,0,0,0,0,0,0,0
622,843,901,834,1332,1329,1522,389,441,1438,1400,327,0,0,0,0,0,0,0,0,0,0,0
1544,1415,642,53,900,139,639,1071,1526,395,82,360,0,0,0,0,0,0,0,0,0,0,0
1508,585,1373,1478,1605,812,1511,1580,1581,576,1251,1261,86,0,0,0,0,0,0,0,0,0,0
1158,814,113,661,1260,1242,6,447,567,1075,1080,988,769,1013,392,0,0,0,0,0,0,0,0
1629,1194,1392,142,592,88,1016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,591,846,67,726,145,766,203,593,1047,0,0,0,0,0,0,0,0,0,0,0,0,0
578,162,628,1147,512,255,658,749,1202,400,0,0,0,0,0,0,0,0,0,0,0,0,0
1532,972,869,1357,849,645,1301,794,1620,1545,413,794,442,0,0,0,0,0,0,0,0,0,0
1448,623,1374,869,39,240,714,829,546,982,1258,1374,627,133,0,0,0,0,0,0,0,0,0
168,894,39,1140,508,509,972,798,908,67,1527,1006,66,145,1155,1192,0,0,0,0,0,0,0
570,624,940,959,601,13,764,812,827,885,1532,485,0,0,0,0,0,0,0,0,0,0,0
1258,1085,1557,947,400,83,1426,1147,692,1044,585,1374,403,955,0,0,0,0,0,0,0,0,0
53,1622,1089,1625,1209,484,719,397,766,371,1456,307,1021,543,579,1478,761,1505,0,0,0,0,0
546,1251,278,610,576,1172,61,960,1149,559,820,328,1451,447,497,368,164,683,1149,0,0,0,0
782,1544,1456,937,919,1535,591,142,1621,1400,752,1293,265,1057,82,0,0,0,0,0,0,0,0
1511,1227,783,1145,184,627,873,1092,1526,1250,1501,1060,1581,0,0,0,0,0,0,0,0,0,0
994,261,1170,292,104,654,995,1260,1408,1246,0,0,0,0,0,0,0,0,0,0,0,0,0
253,1032,593,858,857,64,407,1530,1572,738,872,872,1631,417,1152,0,0,0,0,0,0,0,0
1299,1022,290,618,778,353,1373,388,389,1524,1355,1436,0,0,0,0,0,0,0,0,0,0,0
645,403,94,778,1031,55,1202,1125,340,699,785,0,0,0,0,0,0,0,0,0,0,0,0
431,1242,1148,24,809,169,1545,708,1503,187,0,0,0,0,0,0,0,0,0,0,0,0,0
980,313,1521,1016,1047,974,599,1171,912,1284,1580,1272,723,728,1427,0,0,0,0,0,0,0,0
1629,267,697,776,1423,395,1000,1221,670,1331,1079,916,1000,299,113,0,0,0,0,0,0,0,0
737,658,541,843,46,1403,235,323,895,573,1075,1119,68,0,0,0,0,0,0,0,0,0,0
109,483,210,425,879,707,1358,1609,1272,821,0,0,0,0,0,0,0,0,0,0,0,0,0
1369,1243,1070,12,794,1620,392,439,1496,746,675,0,0,0,0,0,0,0,0,0,0,0,0
383,988,139,1319,792,348,749,1017,162,159,1006,569,0,0,0,0,0,0,0,0,0,0,0
384,761,800,790,1587,1536,761,1194,255,1562,932,157,561,0,0,0,0,0,0,0,0,0,0
194,1075,86,1282,734,339,198,408,1112,304,590,963,5,565,888,852,1628,0,0,0,0,0,0
1080,1555,637,179,1301,620,1438,1294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,488,133,1395,796,1098,1636,567,814,249,258,1343,0,0,0,0,0,0,0,0,0,0,0
336,834,211,1405,530,1440,390,1626,666,977,833,498,1143,0,0,0,0,0,0,0,0,0,0
429,1139,203,1171,996,1303,1275,1420,1035,315,1144,724,598,1508,295,0,0,0,0,0,0,0,0
1403,847,384,353,164,1587,495,1460,1080,1172,194,1524,660,1271,1329,358,0,0,0,0,0,0,0
1149,415,388,749,1002,916,1215,1060,508,313,384,1580,6,708,1405,1341,0,0,0,0,0,0,0
1011,1251,278,585,883,113,1016,1158,1272,620,1526,1089,604,1251,1384,1628,0,0,0,0,0,0,0
184,1152,249,846,728,1358,255,994,166,1373,1345,1508,343,620,403,0,0,0,0,0,0,0,0
691,569,857,429,1032,1036,1031,442,769,265,639,0,0,0,0,0,0,0,0,0,0,0,0
659,666,1000,519,570,509,1319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1139,974,304,299,1620,162,606,1017,1357,1258,1111,1243,378,1098,253,697,833,0,0,0,0,0,0
935,88,821,1144,1405,1328,235,1511,752,446,348,83,84,0,0,0,0,0,0,0,0,0,0
1203,1275,35,929,778,485,269,1478,86,1143,584,0,0,0,0,0,0,0,0,0,0,0,0
1095,61,410,987,1512,395,1423,1407,1408,1621,1436,0,0,0,0,0,0,0,0,0,0,0,0
425,46,541,1545,119,683,171,1521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1438,466,738,1532,972,683,520,38,39,869,645,1065,1343,1155,0,0,0,0,0,0,0,0,0
240,682,1330,796,211,1070,501,1327,210,389,494,1111,940,546,0,0,0,0,0,0,0,0,0
1194,900,68,413,336,1333,1369,484,1626,1021,1086,0,0,0,0,0,0,0,0,0,0,0,0
1301,1312,1013,800,1440,346,1227,715,804,75,1468,600,885,800,175,731,1224,932,0,0,0,0,0
341,1426,785,1221,776,498,1006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
794,999,829,792,696,133,143,1592,1472,661,1546,1388,283,633,947,0,0,0,0,0,0,0,0
439,1027,706,63,807,1622,53,670,308,684,295,1192,0,0,0,0,0,0,0,0,0,0,0
790,497,447,1044,1261,315,1557,1092,431,328,405,1047,1229,203,1148,137,790,24,0,0,0,0,0
843,601,1374,1527,737,963,407,637,1608,658,598,1147,198,223,1608,104,0,0,0,0,0,0,0
783,12,1048,662,1140,618,1242,340,953,67,1238,0,0,0,0,0,0,0,0,0,0,0,0
1287,139,1293,1245,179,392,488,1282,1395,719,94,267,726,530,0,0,0,0,0,0,0,0,0
718,1593,692,713,1609,667,578,624,1572,642,1066,401,0,0,0,0,0,0,0,0,0,0,0
675,1461,248,1448,307,1565,996,490,591,1535,258,1415,1197,512,435,0,0,0,0,0,0,0,0
1593,339,476,386,46,1227,715,265,872,848,1508,0,0,0,0,0,0,0,0,0,0,0,0
1089,1625,601,605,1093,280,307,413,1369,88,1200,328,1405,1565,726,145,0,0,0,0,0,0,0
578,248,86,1272,723,785,1009,812,484,1486,1158,202,-1,637,670,0,0,0,0,0,0,0,0
431,1530,987,593,1358,1013,1017,592,776,1420,879,203,1079,1420,0,0,0,0,0,0,0,0,0
553,807,39,869,1192,194,1626,520,66,697,833,278,338,804,389,5,1112,0,0,0,0,0,0
783,719,1149,691,606,405,760,1329,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0
809,38,119,1384,870,754,442,559,637,1301,1326,1327,210,372,0,0,0,0,0,0,0,0,0
1159,1194,1349,177,299,737,1124,1496,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696,871,254,33,1006,794,415,912,667,1027,963,1275,483,1260,0,0,0,0,0,0,0,0,0
1544,1456,745,764,113,249,570,492,1440,1143,346,0,0,0,0,0,0,0,0,0,0,0,0
708,24,932,519,654,466,343,1385,255,1608,403,1388,604,512,929,675,0,0,0,0,0,0,0
620,198,1152,265,1468,769,1071,1075,417,83,0,0,0,0,0,0,0,0,0,0,0,0,0
569,793,1374,1461,179,1312,846,292,628,162,0,0,0,0,0,0,0,0,0,0,0,0,0
1478,435,666,1368,623,1031,1501,1535,702,1144,1478,755,0,0,0,0,0,0,0,0,0,0,0
1203,427,639,682,295,731,585,55,199,1587,139,425,576,0,0,0,0,0,0,0,0,0,0
1611,820,340,1044,341,1258,749,541,847,599,1049,1251,0,0,0,0,0,0,0,0,0,0,0
1076,852,621,125,858,1294,1243,1636,1132,0,0,0,0,0,0,0,0,0,0,0,0,0,0
752,336,1333,323,235,378,159,388,996,706,591,843,0,0,0,0,0,0,0,0,0,0,0
567,645,1086,1411,1331,230,1261,1048,131,384,852,1076,0,0,0,0,0,0,0,0,0,0,0
240,403,109,1202,900,873,1125,1621,1061,1111,763,1414,169,0,0,0,0,0,0,0,0,0,0
738,766,658,947,136,157,972,164,885,530,82,467,0,0,0,0,0,0,0,0,0,0,0
371,395,1505,1629,1262,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
982,821,724,348,211,919,1070,12,13,771,935,429,1250,796,1581,598,0,0,0,0,0,0,0
575,953,1197,1415,68,667,995,508,579,1148,580,1407,0,0,0,0,0,0,0,0,0,0,0
1076,1512,168,39,1299,348,1092,1345,1173,746,738,383,1071,618,1633,1369,484,1520,0,0,0,0,0
778,1309,989,620,1303,1438,283,987,530,84,792,162,606,1017,878,575,0,0,0,0,0,0,0
499,378,1578,795,1170,714,602,592,1144,0,0,0,0,0,0,0,0,0,0,0,0,0,0
783,847,327,142,1140,1326,1087,1358,280,778,35,702,125,1037,883,0,0,0,0,0,0,0,0
599,749,261,1098,1159,794,1125,1620,415,1246,1626,683,1629,1202,0,0,0,0,0,0,0,0,0
267,1611,1155,1343,1524,437,417,1075,1192,194,559,1395,145,1611,1061,0,0,0,0,0,0,0,0
706,1019,226,1420,1416,633,255,198,1486,512,692,1261,1044,304,604,858,0,0,0,0,0,0,0
38,1027,1258,600,1555,1307,1519,963,912,200,667,0,0,0,0,0,0,0,0,0,0,0,0
403,336,339,223,308,1557,782,520,901,960,0,0,0,0,0,0,0,0,0,0,0,0,0
1251,169,1149,46,1511,796,848,1527,658,1295,682,495,1460,1536,392,0,0,0,0,0,0,0,0
109,1496,1139,384,1403,-1,1143,1395,1440,579,1580,0,0,0,0,0,0,0,0,0,0,0,0
