1555,386,384,1035,1503,999,605,1284,267,253,929,119,995,1426,484,0,0,0,0,0,0,0,0,0,0
179,790,188,1076,900,1416,1633,972,734,764,223,1333,336,1170,0,0,0,0,0,0,0,0,0,0,0
659,766,684,541,24,590,731,210,358,1606,1262,1152,1261,184,0,0,0,0,0,0,0,0,0,0,0
658,800,769,1587,1246,1319,35,1317,702,1021,1436,749,1501,466,83,1037,1282,0,0,0,0,0,0,0,0
893,614,1027,501,439,1312,1301,1358,1608,620,409,733,561,1515,1251,0,0,0,0,0,0,0,0,0,0
662,1524,82,86,661,989,442,1013,410,754,1327,1511,315,1148,833,0,0,0,0,0,0,0,0,0,0
162,565,339,494,1472,908,1086,604,425,994,1392,1629,258,1194,55,104,0,0,0,0,0,0,0,0,0
1071,400,346,696,240,707,1002,171,1369,1407,304,125,157,812,1420,0,0,0,0,0,0,0,0,0,0
1111,6,1019,133,1580,1272,827,1493,553,1209,1347,1048,100,635,857,783,847,175,405,389,0,0,0,0,0
1060,871,738,307,846,785,937,490,606,488,496,988,1293,1125,415,1530,431,348,667,0,0,0,0,0,0
567,520,1287,1171,755,980,1326,1605,637,1271,840,745,879,1631,1460,249,230,755,1405,323,390,0,0,0,0
1609,728,1307,139,360,1080,624,88,1016,1522,1199,159,109,1060,585,670,0,0,0,0,0,0,0,0,0
916,1089,1611,691,1124,1006,437,1197,746,997,888,996,1079,1593,308,1221,168,834,68,1451,0,0,0,0,0
187,1329,226,94,172,1229,1047,299,407,706,1303,39,953,1203,168,0,0,0,0,0,0,0,0,0,0
982,821,858,1075,1192,814,1224,164,708,1620,1636,327,692,1315,959,579,876,0,0,0,0,0,0,0,0
1356,216,1544,1411,495,737,248,1620,543,761,1098,142,0,0,0,0,0,0,0,0,0,0,0,0,0
592,1250,1496,46,1331,1215,373,628,1581,186,1232,1438,1113,177,0,0,0,0,0,0,0,0,0,0,0
441,1292,10,570,64,848,1085,343,1117,1258,1622,599,1049,0,0,0,0,0,0,0,0,0,0,0,0
809,872,392,793,1621,509,265,778,1061,715,1625,497,683,447,1532,1427,1139,0,0,0,0,0,0,0,0
1092,873,66,403,912,492,483,261,1173,763,569,878,67,1520,602,0,0,0,0,0,0,0,0,0,0
870,1382,829,1066,798,801,1070,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,627,395,255,38,1626,1384,1533,1635,1112,388,601,328,353,512,1143,1395,1440,963,782,1572,0,0,0,0
731,1420,1592,1355,1140,1392,848,267,1618,627,1197,1456,1581,373,1021,754,0,0,0,0,0,0,0,0,0
1546,893,249,620,194,658,724,509,1384,119,203,258,142,1373,1049,599,53,0,0,0,0,0,0,0,0
804,1295,12,1407,384,666,1215,1048,580,325,790,6,606,675,947,1139,429,654,610,12,0,0,0,0,0
929,873,1092,46,749,33,1423,211,1345,265,1037,166,435,1532,559,1395,1555,1032,760,0,0,0,0,0,0
340,179,476,447,1519,1416,575,1272,253,1036,1224,1158,386,999,216,1374,1349,541,1581,0,0,0,0,0,0
145,520,726,1496,569,1143,328,1330,353,900,820,1414,682,492,752,446,1293,1347,0,0,0,0,0,0,0
980,313,637,1620,846,339,565,1219,1117,139,497,466,737,400,1408,427,1611,622,0,0,0,0,0,0,0
1521,662,431,1530,553,996,133,1478,1250,628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,661,1144,307,543,292,104,1243,737,64,1159,327,1327,893,874,796,878,866,0,0,0,0,0,0,0
199,496,1315,959,494,798,1415,761,1562,713,1501,67,883,0,0,0,0,0,0,0,0,0,0,0,0
1011,782,83,573,1606,1513,254,88,1016,935,1242,1284,0,0,0,0,0,0,0,0,0,0,0,0,0
809,1496,833,372,778,1271,499,633,697,1132,994,667,585,1301,1312,1111,1125,5,0,0,0,0,0,0,0
1626,38,164,1436,1035,659,916,348,1060,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987,1388,604,171,435,783,861,1123,1009,131,1505,812,1002,1609,1326,0,0,0,0,0,0,0,0,0,0
901,1075,567,1093,684,847,1403,1587,827,1605,113,696,1262,689,55,0,0,0,0,0,0,0,0,0,0
839,488,1526,1089,1524,512,995,109,1635,1229,1047,439,390,403,483,0,0,0,0,0,0,0,0,0,0
623,821,1317,187,10,1626,683,66,24,1633,341,977,169,389,699,1113,997,0,0,0,0,0,0,0,0
1438,519,1448,624,872,814,1461,1199,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1148,1331,641,1622,10,5,1171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1628,184,1170,1152,498,618,278,1527,162,1017,1533,707,255,1280,976,955,1292,0,0,0,0,0,0,0,0
870,401,127,972,1221,1544,395,1426,912,403,1333,1275,1511,579,745,1209,974,1369,0,0,0,0,0,0,0
590,1312,829,908,360,437,1057,1545,405,157,86,1332,1329,425,136,1086,1232,1183,495,590,0,0,0,0,0
1095,501,198,895,843,601,1486,408,940,858,392,738,1536,1608,1503,1203,1192,0,0,0,0,0,0,0,0
343,932,728,442,1245,1065,338,175,591,660,1096,336,0,0,0,0,0,0,0,0,0,0,0,0,0
809,38,10,794,778,732,541,666,1148,1159,1522,315,308,530,573,820,254,1330,68,667,0,0,0,0,0
203,883,976,1357,1423,766,1544,1438,1405,708,839,413,796,313,1292,323,485,0,0,0,0,0,0,0,0
1260,1511,340,661,194,1075,108,1032,929,764,812,749,343,431,1515,670,0,0,0,0,0,0,0,0,0
267,1282,159,977,316,737,996,987,584,346,1440,1395,1143,1112,829,641,1332,1488,1403,1370,142,0,0,0,0
1317,1388,1411,1035,1385,230,1192,1374,55,388,1312,1301,488,490,834,1326,0,0,0,0,0,0,0,0,0
497,1422,1622,1532,1368,848,1048,1460,484,893,131,1057,360,83,447,0,0,0,0,0,0,0,0,0,0
442,728,801,575,405,1468,425,1527,866,713,769,1215,662,763,1405,637,0,0,0,0,0,0,0,0,0
724,1076,601,392,435,33,1022,1108,437,483,91,972,82,585,1149,1501,1331,6,0,0,0,0,0,0,0
1626,295,940,145,1024,1545,1328,795,325,1628,1242,995,408,339,827,771,785,341,754,635,1605,1096,0,0,0
745,659,175,1403,1536,1104,937,1044,1021,1047,567,1609,199,407,509,916,371,734,1132,0,0,0,0,0,0
240,1408,858,857,997,639,184,172,604,963,642,1349,997,1562,761,0,0,0,0,0,0,0,0,0,0
683,494,600,64,932,1351,1451,1400,1461,415,1123,1635,1355,1194,39,873,0,0,0,0,0,0,0,0,0
1203,1219,1140,618,395,499,1271,1580,723,790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,752,912,358,605,1611,427,73,1051,718,702,113,1088,0,0,0,0,0,0,0,0,0,0,0,0
691,1572,299,658,1232,569,1287,184,1370,466,543,843,1011,139,684,746,0,0,0,0,0,0,0,0,0
726,861,1358,1013,66,1371,255,383,1587,1015,1147,1521,1209,782,0,0,0,0,0,0,0,0,0,0,0
1071,804,974,1408,980,348,1508,94,336,1280,1593,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1250,495,1093,895,1065,512,628,29,304,75,1194,1420,496,846,1124,1085,1345,495,168,593,0,0,0,0,0
1293,800,171,1155,1199,1261,384,373,1086,849,431,378,1117,183,1080,1333,579,1520,67,280,0,0,0,0,0
520,1294,592,935,989,1526,1089,1620,1000,1392,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0
874,623,1295,982,793,12,13,1272,498,338,162,198,439,210,792,1307,1592,1478,783,0,0,0,0,0,0
559,1125,1006,879,999,125,1037,1519,1606,46,610,1031,53,1414,870,1009,953,988,0,0,0,0,0,0,0
1227,1319,446,1079,429,1066,401,61,249,633,599,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1243,1496,1152,1486,1416,169,467,570,133,1060,654,1183,1224,935,0,0,0,0,0,0,0,0,0,0,0
1060,684,1232,466,1197,200,1395,292,734,1330,1333,1605,1123,1262,407,737,1532,1089,1125,415,0,0,0,0,0
1215,1468,929,1629,858,1332,1329,1051,1075,1275,1260,1117,0,0,0,0,0,0,0,0,0,0,0,0,0
1294,38,261,719,707,467,1148,1374,1200,1155,670,1057,1382,1098,1416,1065,714,0,0,0,0,0,0,0,0
1047,977,113,893,614,1625,1002,857,1227,878,1408,442,395,1111,1315,484,248,0,0,0,0,0,0,0,0
935,755,1355,559,373,726,145,5,6,175,315,403,187,265,834,974,1411,0,0,0,0,0,0,0,0
188,488,1112,1092,63,1515,1606,849,216,401,1044,1159,1261,1527,168,0,0,0,0,0,0,0,0,0,0
1593,1628,46,1000,384,119,1456,371,761,1224,1183,980,313,1221,0,0,0,0,0,0,0,0,0,0,0
932,519,752,1293,1532,325,760,764,593,348,328,1635,783,579,1048,0,0,0,0,0,0,0,0,0,0
353,1202,745,873,1626,1526,24,809,68,133,143,691,814,1158,546,766,1415,10,0,0,0,0,0,0,0
724,94,843,1580,1581,829,162,846,1093,384,172,95,598,131,1209,88,733,738,766,280,0,0,0,0,0
179,763,1017,417,982,800,553,1292,1215,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,718,1436,604,1086,210,731,249,618,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1519,1284,661,1280,771,1021,871,728,-1,798,1572,360,1251,1407,1341,812,10,0,0,0,0,0,0,0,0
230,1229,1035,840,346,706,754,1519,659,1011,1173,383,683,567,1032,253,0,0,0,0,0,0,0,0,0
1438,1037,641,1622,136,425,633,405,1295,795,623,1113,343,888,0,0,0,0,0,0,0,0,0,0,0
600,874,1194,255,658,134,1243,1172,696,446,1246,1636,1199,1368,883,0,0,0,0,0,0,0,0,0,0
1440,82,1312,1287,1013,1307,645,1422,801,820,392,1609,723,1071,1501,1272,541,1085,0,0,0,0,0,0,0
697,295,413,67,937,1414,1545,223,1508,254,1347,692,0,0,0,0,0,0,0,0,0,0,0,0,0
485,1496,895,518,1633,565,410,976,198,210,1521,61,666,323,1493,53,1301,940,0,0,0,0,0,0,0
1524,1124,12,796,1258,732,83,1581,994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1503,1358,169,1536,283,441,1256,1546,575,1076,435,1328,0,0,0,0,0,0,0,0,0,0,0,0,0
602,592,1488,1427,501,39,388,1282,429,570,308,1049,512,0,0,0,0,0,0,0,0,0,0,0,0
1080,372,1369,1388,1317,427,639,1087,1530,431,341,29,0,0,0,0,0,0,0,0,0,0,0,0,0
573,792,1149,667,662,637,183,75,622,1587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718,713,1140,1330,328,360,1287,1238,754,67,801,1011,1111,1209,1192,1451,425,1229,346,746,0,0,0,0,0
1307,792,240,1415,602,592,1620,172,230,598,258,1535,1194,708,198,0,0,0,0,0,0,0,0,0,0
972,1572,437,125,1524,637,559,821,728,1358,267,94,1295,405,400,567,714,541,601,0,0,0,0,0,0
38,373,283,1400,1327,1037,1606,177,994,108,171,702,187,834,0,0,0,0,0,0,0,0,0,0,0
1312,1326,590,1232,814,771,-1,134,691,203,292,565,410,390,953,1292,1261,0,0,0,0,0,0,0,0
796,388,1621,498,1332,553,543,447,497,782,439,403,485,1002,947,407,248,0,0,0,0,0,0,0,0
68,1284,1098,46,541,466,1315,870,1587,752,1373,1144,916,937,0,0,0,0,0,0,0,0,0,0,0
1124,415,211,386,614,508,1219,75,996,849,1158,1022,496,1587,446,988,0,0,0,0,0,0,0,0,0
696,520,24,733,737,64,35,1086,1036,576,338,1057,490,1382,1460,0,0,0,0,0,0,0,0,0,0
1493,261,606,1319,12,1159,1392,1194,641,358,738,384,618,977,1493,987,0,0,0,0,0,0,0,0,0
719,6,495,442,667,1370,1087,327,1089,1631,1356,1275,0,0,0,0,0,0,0,0,0,0,0,0,0
1049,599,1246,935,1044,1258,1085,1611,427,1075,1423,1293,959,760,1173,1403,776,1384,579,1496,641,1422,0,0,0
662,628,1245,1468,900,670,1060,265,12,1070,1203,339,1272,1581,1271,0,0,0,0,0,0,0,0,0,0
1636,139,932,315,109,1065,119,216,1622,1197,1456,584,0,0,0,0,0,0,0,0,0,0,0,0,0
1515,1478,1508,982,1170,684,1071,989,395,10,997,1079,1618,0,0,0,0,0,0,0,0,0,0,0,0
1527,55,162,1605,1385,1035,-1,183,1526,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
929,397,623,1152,734,901,807,846,255,785,620,249,0,0,0,0,0,0,0,0,0,0,0,0,0
499,745,833,1544,1125,829,210,499,812,1438,1016,610,654,0,0,0,0,0,0,0,0,0,0,0,0
675,63,885,1526,1250,1557,955,1347,692,1147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,922,1000,1343,1555,999,879,660,1108,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,1511,184,1132,278,1609,794,793,1331,1512,974,683,1626,1024,1395,1143,0,0,0,0,0,0,0,0,0
340,127,893,133,441,682,1592,847,1031,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,580,509,1047,755,605,413,1227,1224,1200,1501,1520,1436,0,0,0,0,0,0,0,0,0,0,0,0
1536,84,179,749,963,1243,1416,795,731,689,1013,1488,143,223,1333,157,0,0,0,0,0,0,0,0,0
900,1202,565,771,211,734,1119,413,127,348,1284,908,684,159,641,1332,408,162,1460,771,593,1299,0,0,0
1006,1019,336,1112,637,1125,1246,953,1536,10,1368,1461,313,885,0,0,0,0,0,0,0,0,0,0,0
592,1451,1261,1511,1015,1011,937,849,341,66,496,199,1280,1515,216,1388,1219,697,1562,0,0,0,0,0,0
541,1088,346,606,763,980,1292,446,999,1456,1284,68,675,908,840,0,0,0,0,0,0,0,0,0,0
1546,605,280,726,425,1468,1312,278,610,796,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,442,1501,1436,1486,866,435,384,427,1611,852,1144,109,1229,168,484,1546,0,0,0,0,0,0,0,0
639,600,1057,792,1260,1242,1085,1374,1108,1215,1066,870,658,1493,407,1301,1013,1024,1294,1170,0,0,0,0,0
1139,1080,699,724,1245,1152,888,1608,1477,783,1070,323,833,249,1049,599,0,0,0,0,0,0,0,0,0
1371,1317,1626,520,667,295,602,546,1199,1065,253,157,1438,499,1315,1061,1373,360,235,706,1371,0,0,0,0
113,883,1609,857,829,210,1521,488,614,1328,782,177,226,1486,133,267,1374,834,0,0,0,0,0,0,0
316,230,63,1173,543,12,1488,737,188,1527,982,745,874,1140,623,55,0,0,0,0,0,0,0,0,0
1087,570,492,804,400,497,1089,1031,401,1369,1047,847,0,0,0,0,0,0,0,0,0,0,0,0,0
397,1224,761,749,843,1000,468,137,585,1508,248,766,1618,0,0,0,0,0,0,0,0,0,0,0,0
935,977,731,661,5,1095,131,299,1002,553,604,1578,1221,963,1243,755,1411,1580,1227,0,0,0,0,0,0
258,75,1605,1171,1358,778,508,1232,1021,624,1341,785,567,1356,372,713,0,0,0,0,0,0,0,0,0
1526,662,466,83,84,134,848,1565,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
895,1544,1238,1032,1192,794,373,879,1622,996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,769,578,39,972,283,175,728,403,1635,483,476,437,1524,169,790,1250,485,0,0,0,0,0,0,0
627,1104,1079,405,752,1555,1307,139,1287,86,325,1184,0,0,0,0,0,0,0,0,0,0,0,0,0
1420,1416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
976,67,793,1326,912,1416,172,1262,861,692,1075,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,820,1426,1256,327,429,559,255,194,1496,633,0,0,0,0,0,0,0,0,0,0,0,0,0,0
858,1113,1382,580,754,308,1530,1631,1149,223,13,809,24,142,893,1628,0,0,0,0,0,0,0,0,0
38,590,683,812,628,1408,1407,798,878,519,1448,1349,1395,390,0,0,0,0,0,0,0,0,0,0,0
1002,618,624,339,1292,1371,55,947,1587,999,1448,706,519,-1,1192,989,901,1096,1415,738,1618,1392,508,0,0
10,1535,579,883,834,1332,1625,199,1530,431,46,865,760,959,133,870,401,696,187,1593,1086,1520,0,0,0
605,869,606,162,600,1513,567,977,134,1496,1299,1385,1545,1512,94,267,567,623,708,0,0,0,0,0,0
1407,1408,1092,400,1611,1061,427,1301,1312,315,1355,796,1088,1284,35,940,413,441,0,0,0,0,0,0,0
682,637,1493,569,1044,628,734,248,1155,801,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1019,125,488,839,1555,223,308,61,127,760,1170,299,1140,692,620,200,1524,839,-1,0,0,0,0,0,0
466,876,1032,253,1022,733,29,255,1629,1051,692,435,1016,0,0,0,0,0,0,0,0,0,0,0,0
635,576,893,980,1031,670,327,383,988,1194,12,1271,1581,230,1501,1532,292,1621,0,0,0,0,0,0,0
265,496,1060,53,1414,1256,874,177,1035,194,295,697,662,304,353,1345,755,1461,1618,0,0,0,0,0,0
142,793,570,497,1037,5,6,543,476,405,483,812,1147,754,1139,429,131,0,0,0,0,0,0,0,0
499,929,953,119,1144,873,719,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,1478,1087,211,172,442,1609,769,610,1384,1373,343,1148,908,0,0,0,0,0,0,0,0,0,0,0
389,388,139,804,109,67,1108,1199,403,912,1333,1080,0,0,0,0,0,0,0,0,0,0,0,0,0
683,592,602,439,299,1070,900,1075,495,1149,1620,658,1173,490,1176,82,0,0,0,0,0,0,0,0,0
1143,1113,723,722,972,1626,642,591,1238,1079,1036,1251,849,821,39,348,1065,1527,1368,323,1370,0,0,0,0
794,1111,171,996,895,198,249,684,994,1349,724,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1526,1303,707,145,809,24,598,198,1503,699,871,210,731,1356,1631,1526,659,0,0,0,0,0,0,0,0
38,520,1024,179,392,386,1215,575,328,498,169,100,484,1221,336,932,315,995,1355,0,0,0,0,0,0
1420,91,848,593,75,763,1328,1405,509,136,654,341,1246,1317,1633,75,763,0,0,0,0,0,0,0,0
1605,1395,888,858,827,360,1104,866,732,373,1232,814,1521,0,0,0,0,0,0,0,0,0,0,0,0
728,1358,395,714,633,372,425,1280,1242,313,1572,1319,1245,417,494,0,0,0,0,0,0,0,0,0,0
713,1071,885,63,280,307,1544,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
782,1294,857,159,997,778,916,820,1327,798,599,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1093,184,1546,783,407,1229,1047,1021,1436,1330,1125,415,1282,384,368,1628,1315,84,283,0,0,0,0,0,0
1532,972,1468,1035,1229,1047,1079,1260,754,1184,1508,483,738,916,804,1152,490,1565,1351,0,0,0,0,0,0
999,199,715,702,24,820,249,1403,847,1524,812,378,604,590,0,0,0,0,0,0,0,0,0,0,0
1049,599,793,624,893,439,696,1284,1221,974,1066,947,0,0,0,0,0,0,0,0,0,0,0,0,0
1384,119,1461,1330,328,343,1093,83,576,839,1140,994,1065,1147,1245,0,0,0,0,0,0,0,0,0,0
987,187,1329,591,1155,134,127,1371,766,1620,35,1388,1629,1423,769,0,0,0,0,0,0,0,0,0,0
315,1451,248,1287,211,1511,573,807,348,172,848,145,255,1060,86,390,1176,565,1215,0,0,0,0,0,0
728,162,499,814,1224,-1,570,675,316,809,1626,866,316,131,719,1530,0,0,0,0,0,0,0,0,0
142,870,401,1411,937,136,726,1415,1505,371,413,605,628,512,0,0,0,0,0,0,0,0,0,0,0
13,12,745,593,1261,840,417,442,737,200,1294,327,988,1086,425,1385,960,1414,1019,1369,1385,0,0,0,0
395,1544,1535,1293,1080,1545,912,1076,658,932,1578,1512,666,878,308,622,184,33,872,299,509,0,0,0,0
