397,496,199,1280,429,1295,738,1415,766,707,1303,353,348,1203,166,446,495,0,0,0,0,0
1092,400,1557,84,908,437,1173,254,499,622,1089,620,1371,1611,600,0,0,0,0,0,0,0
637,280,1448,1071,164,508,308,1416,63,75,1427,1440,1140,1530,1159,0,0,0,0,0,0,0
1533,760,1385,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
723,1581,198,1044,1501,696,726,476,1312,0,0,0,0,0,0,0,0,0,0,0,0,0
210,1520,1478,1608,1333,755,1562,1329,800,1152,0,0,0,0,0,0,0,0,0,0,0,0
1242,935,67,100,658,861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
809,316,307,605,1536,492,719,226,442,494,142,211,839,240,490,175,0,0,0,0,0,0
1388,1535,873,654,691,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1199,590,778,1087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1197,194,1508,1609,35,1009,812,1527,878,0,0,0,0,0,0,0,0,0,0,0,0,0
699,1546,1037,255,724,1144,1132,1622,584,977,1374,1258,1021,1200,0,0,0,0,0,0,0,0
1245,706,1243,1635,435,601,947,642,55,483,580,1347,728,1301,0,0,0,0,0,0,0,0
1047,159,1183,683,1219,628,1384,567,624,88,0,0,0,0,0,0,0,0,0,0,0,0
1317,749,541,1503,893,1407,1408,633,714,0,0,0,0,0,0,0,0,0,0,0,0,0
1357,834,1351,171,801,645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,697,959,667,1139,113,754,932,995,852,0,0,0,0,0,0,0,0,0,0,0,0
1618,1606,341,807,1405,133,599,869,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,339,1292,713,1593,1294,46,606,1423,1202,328,996,565,848,1368,0,0,0,0,0,0,0
821,953,1284,1526,325,1215,1066,591,383,1272,261,1327,467,0,0,0,0,0,0,0,0,0
585,509,666,1327,706,599,827,1333,336,1349,746,408,339,999,283,0,0,0,0,0,0,0
429,1608,1098,1303,131,425,1555,261,1307,641,0,0,0,0,0,0,0,0,0,0,0,0
348,113,1002,849,490,846,602,1117,622,1044,1108,39,833,0,0,0,0,0,0,0,0,0
405,84,1171,136,691,134,579,1629,1370,1438,861,386,820,766,0,0,0,0,0,0,0,0
442,754,929,1331,1139,1626,639,24,972,633,1611,0,0,0,0,0,0,0,0,0,0,0
778,1176,670,1369,372,1508,728,1299,593,976,1158,467,0,0,0,0,0,0,0,0,0,0
708,1251,169,1423,1524,1357,600,519,908,1488,745,1079,1238,977,658,1373,0,0,0,0,0,0
591,199,1194,707,601,760,1426,1256,0,0,0,0,0,0,0,0,0,0,0,0,0,0
960,1330,592,776,485,383,660,278,947,316,1460,0,0,0,0,0,0,0,0,0,0,0
1416,1149,492,384,866,801,1075,1592,1505,987,83,254,796,0,0,0,0,0,0,0,0,0
400,1609,737,1113,171,872,858,395,1581,994,66,1000,869,91,874,614,0,0,0,0,0,0
1472,1261,1358,304,1301,847,1192,1527,307,177,1329,1522,1147,543,187,620,0,0,0,0,0,0
1415,255,1048,315,1347,1593,713,1215,338,714,498,1085,0,0,0,0,0,0,0,0,0,0
1533,483,1227,645,1292,6,1224,1061,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,637,1515,661,559,755,1436,1047,1557,1202,873,12,183,749,996,75,0,0,0,0,0,0
1520,1092,175,567,798,575,590,783,1096,829,912,997,683,1496,796,857,1140,995,159,0,0,0
64,1345,959,-1,1027,388,1293,752,635,446,605,900,734,573,1511,139,0,0,0,0,0,0
726,203,584,1060,553,1493,1076,1521,194,901,618,1124,1356,1200,852,68,1173,0,0,0,0,0
871,792,1319,488,1312,1374,1219,1440,133,179,1284,162,0,0,0,0,0,0,0,0,0,0
1015,1037,1013,1093,1119,1562,1478,109,125,702,1087,809,0,0,0,0,0,0,0,0,0,0
821,415,1125,392,604,627,1530,431,932,520,1089,1526,0,0,0,0,0,0,0,0,0,0
1250,1009,1621,953,1395,879,1620,1282,1282,715,108,848,168,0,0,0,0,0,0,0,0,0
834,86,1032,662,1152,1104,143,1578,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,46,569,1294,1328,5,172,280,1631,0,0,0,0,0,0,0,0,0,0,0,0,0
764,1293,1092,569,304,800,323,1405,553,1319,1080,707,1557,0,0,0,0,0,0,0,0,0
280,1544,995,812,1605,1358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1315,683,1581,1224,814,628,590,1505,988,0,0,0,0,0,0,0,0,0,0,0,0,0
1526,1625,761,682,210,714,1203,199,1618,637,1440,0,0,0,0,0,0,0,0,0,0,0
661,88,1368,883,977,599,1124,706,1031,888,675,492,584,341,1147,0,0,0,0,0,0,0
1415,1415,752,1197,235,1016,33,1292,1176,1117,64,1261,0,0,0,0,0,0,0,0,0,0
932,343,666,1345,1104,1520,104,1307,633,0,0,0,0,0,0,0,0,0,0,0,0,0
580,476,1170,1183,771,885,1609,68,1098,1312,1301,1232,1326,601,1112,0,0,0,0,0,0,0
1622,719,1158,1327,996,38,953,183,346,827,383,901,1530,1451,226,166,0,0,0,0,0,0
1356,86,935,131,794,922,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,618,1420,175,171,604,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696,592,520,497,1096,1199,407,1251,858,821,912,746,278,1611,0,0,0,0,0,0,0,0
1021,627,1562,1347,1048,254,1580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1171,134,1512,1578,684,413,496,980,1351,292,869,1086,1468,1508,162,484,519,408,100,873,353,1119
782,1184,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1511,1047,872,1272,253,760,61,870,494,0,0,0,0,0,0,0,0,0,0,0,0,0
1533,168,1071,211,447,848,593,987,194,390,659,194,159,997,848,216,1341,1087,0,0,0,0
1422,1173,745,230,1501,733,1448,1330,839,82,-1,0,0,0,0,0,0,0,0,0,0,0
963,1049,1258,1384,645,1243,384,39,1093,0,0,0,0,0,0,0,0,0,0,0,0,0
1229,994,261,1317,570,265,960,1416,53,325,-1,149,5,0,0,0,0,0,0,0,0,0
1388,1066,778,1331,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1503,658,248,94,485,395,982,699,804,639,0,0,0,0,0,0,0,0,0,0,0,0
1629,1089,916,1515,509,1628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,605,834,1329,641,1332,157,541,543,46,1488,852,55,313,-1,1256,0,0,0,0,0,0
820,732,35,108,1070,113,1593,187,1009,718,662,446,0,0,0,0,0,0,0,0,0,0
179,1125,1301,883,240,764,866,620,633,697,776,1544,386,1104,1071,0,0,0,0,0,0,0
599,1087,484,1333,136,1251,1608,1562,1451,199,1414,1519,0,0,0,0,0,0,0,0,0,0
1426,1096,336,210,10,137,999,622,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006,593,168,405,530,508,645,1152,1027,1347,1520,171,1388,976,1044,395,200,1486,0,0,0,0
1526,520,340,861,575,1140,1416,29,874,519,932,278,639,1611,796,0,0,0,0,0,0,0
659,1287,553,389,211,1197,996,1202,388,1035,485,579,46,995,315,1293,203,755,0,0,0,0
1621,1158,483,869,829,912,1080,383,1505,0,0,0,0,0,0,0,0,0,0,0,0,0
1057,980,1580,1369,1345,878,916,641,719,265,1124,5,33,1411,637,327,893,254,1076,627,1089,0
184,1271,188,1478,360,1508,658,635,642,1075,1192,734,585,804,0,0,0,0,0,0,0,0
1176,447,1098,783,1013,1061,304,1284,785,959,127,1456,847,1415,543,109,1587,1307,0,0,0,0
339,316,307,1224,814,267,94,1117,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1522,1171,1422,499,1312,801,61,88,1521,1317,1633,295,1327,987,0,0,0,0,0,0,0,0
1343,346,425,1294,1119,1374,258,733,728,0,0,0,0,0,0,0,0,0,0,0,0,0
1472,397,427,1242,157,498,1331,1088,133,569,1370,1184,466,1173,857,0,0,0,0,0,0,0
667,66,873,1295,1060,683,1315,1209,723,1256,55,749,1565,1420,766,512,1392,0,0,0,0,0
1329,1625,900,1021,1155,194,429,1493,731,604,1199,0,0,0,0,0,0,0,0,0,0,0
292,618,746,1066,492,692,606,378,476,1203,1123,313,0,0,0,0,0,0,0,0,0,0
628,809,1626,1079,1581,689,654,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1219,328,1620,940,64,737,299,691,1250,0,0,0,0,0,0,0,0,0,0,0,0,0
1609,439,1355,91,1532,846,1017,162,600,392,807,83,1555,1111,1373,372,1200,1227,745,1440,1143,0
573,578,1282,283,39,1172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,1275,142,953,699,53,879,413,707,827,726,145,1002,724,1280,131,509,1328,0,0,0,0
343,1148,1384,1349,885,63,1341,75,442,1622,947,541,935,1436,0,0,0,0,0,0,0,0
565,496,1140,313,543,1620,724,6,1347,1147,33,383,955,388,1061,0,0,0,0,0,0,0
1345,24,1011,755,328,467,1411,1520,1158,476,874,175,1047,1229,0,0,0,0,0,0,0,0
339,893,960,1260,1511,760,731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
839,408,919,1002,633,590,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1149,415,119,338,1258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580,216,336,384,1117,425,109,1096,1592,995,265,127,429,1243,1544,940,754,0,0,0,0,0
1093,1085,541,1468,997,659,159,706,696,0,0,0,0,0,0,0,0,0,0,0,0,0
371,1460,592,1618,873,578,977,53,1622,1000,1076,660,1355,308,639,177,0,0,0,0,0,0
1200,497,1232,437,1261,785,1456,658,1478,483,0,0,0,0,0,0,0,0,0,0,0,0
13,733,1422,1035,1519,368,1044,994,1238,1374,1451,575,254,1371,495,0,0,0,0,0,0,0
327,749,573,1532,1307,895,211,1608,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,1403,1032,400,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,932,1448,728,1392,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
857,1016,1319,814,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718,1593,752,1332,1407,1341,601,569,1227,580,0,0,0,0,0,0,0,0,0,0,0,0
172,1173,908,299,441,746,94,46,885,1088,0,0,0,0,0,0,0,0,0,0,0,0
134,699,240,1635,427,1423,861,29,628,1092,348,66,0,0,0,0,0,0,0,0,0,0
683,1209,599,346,1440,171,1373,982,1557,0,0,0,0,0,0,0,0,0,0,0,0,0
1384,833,1139,843,346,488,1456,1426,508,989,1021,1530,431,624,1299,0,0,0,0,0,0,0
64,598,1027,627,585,1581,707,852,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1219,255,143,1148,778,1343,166,169,1251,584,1526,737,179,719,0,0,0,0,0,0,0,0
692,622,963,1119,307,1522,501,405,1048,1202,1272,0,0,0,0,0,0,0,0,0,0,0
1060,1172,203,637,1144,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,131,210,878,1132,947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1515,795,1125,1006,1416,752,343,1009,713,1085,1123,1087,1593,0,0,0,0,0,0,0,0
371,397,755,441,660,498,492,223,691,901,734,211,1117,384,0,0,0,0,0,0,0,0
1609,508,1326,1262,1284,764,738,1415,1373,226,733,10,383,94,1395,476,1587,0,0,0,0,0
731,833,1057,1032,395,1080,858,373,1533,0,0,0,0,0,0,0,0,0,0,0,0,0
1111,1349,1088,876,1071,1332,827,812,1002,216,1022,778,6,0,0,0,0,0,0,0,0,0
184,378,1227,485,1496,1048,1456,119,659,874,0,0,0,0,0,0,0,0,0,0,0,0
520,1388,137,1493,1472,372,368,235,179,1436,1329,1294,707,1505,166,0,0,0,0,0,0,0
590,1527,1299,980,1031,937,972,83,857,1275,177,675,159,1364,0,0,0,0,0,0,0,0
940,885,814,1224,1280,425,1622,53,1427,989,0,0,0,0,0,0,0,0,0,0,0,0
265,1508,561,490,1468,1519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
821,431,169,974,168,866,254,133,578,299,134,1312,0,0,0,0,0,0,0,0,0,0
1258,792,1044,645,1426,1333,1104,339,1098,785,714,494,0,0,0,0,0,0,0,0,0,0
1215,258,172,600,1011,959,346,390,1411,1119,1347,692,1176,754,0,0,0,0,0,0,0,0
1555,1256,1628,1451,164,67,142,1621,1351,724,879,999,0,0,0,0,0,0,0,0,0,0
1521,389,1171,39,606,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1170,1611,639,136,1608,728,33,749,46,1246,760,1021,963,1578,1414,0,0,0,0,0,0,0
623,683,642,1037,187,1370,194,800,919,401,1144,494,1315,0,0,0,0,0,0,0,0,0
719,1330,407,1155,109,1635,1511,852,1606,188,1075,108,0,0,0,0,0,0,0,0,0,0
157,1183,1331,1024,1013,442,718,55,1124,843,771,935,1016,1132,947,0,0,0,0,0,0,0
546,1512,633,1460,1565,1629,1232,1251,1065,929,0,0,0,0,0,0,0,0,0,0,0,0
1625,624,932,1448,488,483,1229,873,598,1580,861,1209,295,996,0,0,0,0,0,0,0,0
763,5,1017,766,820,628,1280,995,210,325,484,1357,1328,1143,0,0,0,0,0,0,0,0
1092,793,230,1557,604,1356,1301,392,278,91,1242,1243,0,0,0,0,0,0,0,0,0,0
530,627,1618,203,497,790,746,1392,145,1051,386,872,267,0,0,0,0,0,0,0,0,0
1301,179,637,976,1303,1085,446,1526,509,1183,1527,131,145,565,6,1327,699,0,0,0,0,0
1501,497,1423,64,198,1609,1017,490,249,1098,390,689,1355,1159,764,0,0,0,0,0,0,0
1139,82,996,235,323,820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
707,1629,384,989,295,932,162,1317,519,442,403,313,857,1382,493,0,0,0,0,0,0,0
495,1319,623,183,553,240,248,1384,827,1209,512,0,0,0,0,0,0,0,0,0,0,0
520,667,38,492,1374,1037,1035,660,1123,724,0,0,0,0,0,0,0,0,0,0,0,0
1011,959,113,937,1371,1171,1184,878,935,327,771,1057,0,0,0,0,0,0,0,0,0,0
1395,346,1036,485,585,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573,53,916,726,127,715,1022,1031,1280,1422,871,1284,119,467,447,0,0,0,0,0,0,0
659,304,1329,755,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731,999,508,1080,883,1075,1192,734,1307,226,569,1460,1275,792,0,0,0,0,0,0,0,0
901,635,159,1148,852,1124,343,1628,1326,0,0,0,0,0,0,0,0,0,0,0,0,0
601,316,546,980,265,1132,1369,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1631,157,1356,719,336,1170,1333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,658,908,627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1065,1580,1332,1089,39,1347,1426,267,94,0,0,0,0,0,0,0,0,0,0,0,0,0
873,1557,861,929,100,483,1521,1545,1044,143,618,814,0,0,0,0,0,0,0,0,0,0
12,1013,1019,203,733,1562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1388,35,1262,659,561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1373,848,796,1009,812,718,543,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1158,590,642,137,1451,1572,1486,869,691,75,0,0,0,0,0,0,0,0,0,0,0,0
169,778,591,280,1535,1096,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1503,732,610,338,1606,1238,714,353,1232,0,0,0,0,0,0,0,0,0,0,0,0,0
1622,5,1104,645,947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
885,1626,1294,437,360,999,801,1194,731,1326,1330,328,0,0,0,0,0,0,0,0,0,0
1511,1332,265,561,763,675,1420,584,699,202,258,397,373,1544,1173,1505,1080,0,0,0,0,0
728,63,543,1609,133,403,692,1256,323,1333,746,12,0,0,0,0,0,0,0,0,0,0
714,1405,1422,1132,708,1149,576,733,912,108,0,0,0,0,0,0,0,0,0,0,0,0
1522,1152,1633,1123,1024,1209,211,1468,1108,67,1272,0,0,0,0,0,0,0,0,0,0,0
1071,1605,1021,605,1119,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682,947,183,874,1016,1438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,1620,932,834,1096,861,1171,134,492,0,0,0,0,0,0,0,0,0,0,0,0,0
1013,1611,-1,1075,755,1301,1345,1373,1085,46,809,161,442,372,1493,0,0,0,0,0,0,0
567,1533,1019,683,1341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1060,410,1066,645,1368,929,1535,1140,908,0,0,0,0,0,0,0,0,0,0,0,0,0
1587,922,1143,82,689,1395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,467,769,565,495,53,139,1215,1415,0,0,0,0,0,0,0,0,0,0,0,0,0
858,371,497,188,142,719,846,972,1370,598,1011,1170,0,0,0,0,0,0,0,0,0,0
807,706,980,509,1261,1087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1555,1546,172,1357,798,1312,1017,1358,1328,1184,0,0,0,0,0,0,0,0,0,0,0,0
223,1044,1088,1319,790,754,1089,137,339,200,488,187,667,852,1524,0,0,0,0,0,0,0
1407,1243,313,804,249,726,843,512,171,0,0,0,0,0,0,0,0,0,0,0,0,0
738,724,995,1242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1219,131,175,707,248,299,1545,1295,390,1098,1329,33,1448,327,1284,1416,1327,1472,628,0,0,0
348,435,800,336,1478,1159,431,1530,620,24,900,0,0,0,0,0,0,0,0,0,0,0
1388,13,136,1628,1536,1280,996,1202,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713,793,794,235,157,737,407,1486,308,977,734,0,0,0,0,0,0,0,0,0,0,0
341,662,1009,569,267,429,94,1496,0,0,0,0,0,0,0,0,0,0,0,0,0,0
994,109,1343,488,373,267,299,1628,1580,1371,977,1328,392,879,804,0,0,0,0,0,0,0
88,1047,761,999,1423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,1326,1392,499,476,1557,852,1592,1250,441,187,198,795,0,0,0,0,0,0,0,0,0
670,1176,1530,200,1456,1125,343,691,628,869,397,1605,1049,0,0,0,0,0,0,0,0,0
707,793,235,127,1486,1522,400,405,159,172,1629,1625,378,809,0,0,0,0,0,0,0,0
980,1622,325,684,1294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,1312,1095,755,258,821,829,1035,878,0,0,0,0,0,0,0,0,0,0,0,0,0
520,431,1171,1511,1242,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,340,1496,1124,1562,776,113,883,211,1149,338,733,760,746,0,0,0,0,0,0,0,0
1460,807,1621,834,1155,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,666,508,1414,1295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1202,618,895,900,389,1184,1071,708,1405,38,372,959,0,0,0,0,0,0,0,0,0,0
601,929,1384,1369,565,6,1238,33,654,719,1420,996,483,82,1093,796,1209,953,0,0,0,0
1284,1395,1626,559,734,1440,442,699,982,1521,0,0,0,0,0,0,0,0,0,0,0,0
1139,947,341,371,84,876,912,645,119,1544,0,0,0,0,0,0,0,0,0,0,0,0
1132,935,1108,1031,315,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1227,1065,39,1451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1319,792,849,1232,610,1356,658,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,175,1048,543,1403,561,401,490,1532,1022,408,1508,0,0,0,0,0,0,0,0,0,0
696,1349,569,1044,1065,1303,1347,501,718,1002,0,0,0,0,0,0,0,0,0,0,0,0
1301,627,723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,1330,820,1111,600,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,873,1609,171,1565,1000,871,1057,1411,0,0,0,0,0,0,0,0,0,0,0,0,0
183,714,1436,1172,307,226,988,1098,976,0,0,0,0,0,0,0,0,0,0,0,0,0
989,33,1423,200,1356,793,1357,1606,104,1125,585,66,1158,1224,1468,0,0,0,0,0,0,0
338,249,602,1071,1511,68,1027,63,754,1284,1246,1587,476,476,10,0,0,0,0,0,0,0
1355,417,38,827,1331,857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,635,1108,1112,67,1527,883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697,1496,885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1017,1294,976,162,1395,372,861,1301,1299,1405,278,723,0,0,0,0,0,0,0,0,0,0
1113,1022,358,1015,692,782,29,1382,1272,0,0,0,0,0,0,0,0,0,0,0,0,0
1369,755,395,1199,1628,1171,1079,795,994,498,100,0,0,0,0,0,0,0,0,0,0,0
435,1629,1631,168,593,405,1605,1282,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636,1095,980,397,752,870,1411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1111,1415,1351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,1250,953,1144,1092,55,1170,1317,1505,407,198,1486,1625,947,0,0,0,0,0,0,0,0
912,230,776,400,179,1287,1293,637,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,996,508,261,223,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1620,1503,240,620,1478,900,601,1047,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1526,763,295,749,708,955,872,339,530,0,0,0,0,0,0,0,0,0,0,0,0,0
1609,1347,1407,718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1258,1315,592,1622,578,1232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1408,794,745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
726,267,1532,901,769,483,109,1242,628,1048,1044,1374,0,0,0,0,0,0,0,0,0,0
1006,559,1581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,1488,446,1013,1456,1197,1515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
843,666,1271,512,12,873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1461,390,1238,724,408,1117,1508,1400,496,0,0,0,0,0,0,0,0,0,0,0,0,0
778,732,383,64,1488,1251,1243,53,304,858,235,249,0,0,0,0,0,0,0,0,0,0
883,760,696,384,346,569,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,908,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,109,796,1357,67,1108,874,1628,766,605,94,125,1016,893,1606,483,253,0,0,0,0,0
645,1173,1565,731,1124,1111,1629,435,1071,575,1125,415,1333,84,1149,1456,738,1315,1119,371,682,0
706,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1250,1423,1143,1009,1079,255,584,157,492,878,0,0,0,0,0,0,0,0,0,0,0,0
530,1292,280,1544,1301,761,1370,1636,1382,0,0,0,0,0,0,0,0,0,0,0,0,0
922,1546,947,1238,33,1522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1312,1331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,488,1436,590,827,1087,995,857,159,484,900,987,737,1000,1221,0,0,0,0,0,0,0
1037,812,177,541,497,38,1400,24,299,960,610,1503,429,1139,0,0,0,0,0,0,0,0
372,866,240,794,1013,667,684,442,1620,313,200,1294,494,0,0,0,0,0,0,0,0,0
490,658,752,261,1536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1611,955,1031,91,697,1505,1048,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1070,447,1515,13,1535,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,499,660,622,1512,1044,512,1065,675,1332,55,809,662,1355,1159,641,1530,0,0,0,0,0
1557,171,198,726,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1227,1328,1171,749,1605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1219,604,1246,919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495,405,1609,476,618,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
719,5,353,509,1260,724,265,315,976,553,885,0,0,0,0,0,0,0,0,0,0,0
1526,1261,1520,573,39,348,1088,1572,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633,1159,125,1546,1017,963,714,373,1411,348,869,843,441,637,796,633,0,0,0,0,0,0
1011,1183,1158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
