1147,793,576,1420,660,1438,1219,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1140,1000,1159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,1280,1048,159,175,755,1170,497,1625,112,1468,0,0,0,0,0,0,0,0,0,0,0
843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,1144,953,1070,605,1448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1245,604,883,857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1155,492,476,1384,119,1242,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731,315,995,901,68,1232,1224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1628,1355,1295,-1,1017,785,1451,861,283,404,724,858,833,776,145,338,368,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
804,1172,1456,763,1356,91,1460,873,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,254,1557,1092,691,435,1622,1075,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1633,348,546,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766,1203,1415,794,1345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,872,1293,447,1626,1117,919,308,752,801,592,0,0,0,0,0,0,0,0,0,0,0
417,520,645,624,1636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,1006,1284,-1,1262,682,827,1605,441,1104,1071,912,1545,400,0,0,0,0,0,0,0,0
1329,1592,579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697,812,1224,-1,575,1092,1328,488,579,697,1096,807,431,738,804,308,0,0,0,0,0,0
1327,199,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980,249,1478,852,872,858,662,977,1411,343,483,893,0,0,0,0,0,0,0,0,0,0
1032,1580,782,1448,164,442,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
937,427,746,1508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820,639,1398,1400,265,666,466,1536,683,982,0,0,0,0,0,0,0,0,0,0,0,0
346,699,1232,1422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1374,1275,404,1159,604,1119,623,1117,731,409,1048,72,728,1006,972,0,0,0,0,0,0,0
316,1123,1515,618,895,1221,1209,61,821,601,46,0,0,0,0,0,0,0,0,0,0,0
1013,509,200,1456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1158,1016,1095,5,203,6,573,1635,61,763,1170,407,0,0,0,0,0,0,0,0,0,0
315,476,593,1079,1219,1018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1075,726,1545,400,1526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,1280,1057,33,670,397,995,198,1176,53,1343,1155,0,0,0,0,0,0,0,0,0,0
1522,585,1629,519,1415,829,240,255,1349,109,1403,870,667,328,654,0,0,0,0,0,0,0
1000,1011,169,35,1512,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576,1620,446,88,1329,719,484,1394,194,1631,1085,1005,0,0,0,0,0,0,0,0,0,0
307,714,1112,168,1384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,336,1468,171,1098,1451,1522,340,843,696,0,0,0,0,0,0,0,0,0,0,0,0
1238,1076,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1292,1326,960,16,795,1123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,1382,431,1629,840,1051,637,1098,1284,427,292,1436,131,0,0,0,0,0,0,0,0,0
723,-1,64,1215,929,113,261,699,1095,0,0,0,0,0,0,0,0,0,0,0,0,0
1125,415,755,752,641,691,1511,371,210,492,136,0,0,0,0,0,0,0,0,0,0,0
1060,937,662,-1,994,397,69,937,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
726,1200,852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,738,1243,1128,240,989,1621,1271,0,0,0,0,0,0,0,0,0,0,0,0,0,0
916,1203,346,384,919,1031,82,715,1148,0,0,0,0,0,0,0,0,0,0,0,0,0
530,199,912,134,307,628,1117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,175,683,162,1088,1140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
654,654,559,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,6,1149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660,749,24,1036,172,792,1486,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645,133,520,88,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1261,861,1299,435,1238,12,425,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,1572,839,1159,1565,442,1460,858,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,1035,593,13,1032,1035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488,1385,1370,265,134,654,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
932,895,113,1503,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,795,-1,368,1152,1522,249,885,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,267,392,1328,1545,696,1171,546,39,169,142,1536,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,778,1312,392,857,670,714,1108,1203,812,1438,1493,801,1092,339,0,0,0,0,0,0,0
292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,446,752,490,1520,1351,435,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,341,959,1400,689,919,793,210,1496,0,0,0,0,0,0,0,0,0,0,0,0,0
200,1089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1086,1232,183,1633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1197,1456,1071,1622,1192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,929,922,1407,1408,254,1271,1420,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1076,834,1209,1369,1635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,1388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,1384,708,847,1403,1533,976,900,955,1113,338,253,1200,1132,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1060,541,624,91,794,809,706,1047,874,0,0,0,0,0,0,0,0,0,0,0,0,0
661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,623,-1,348,578,1275,829,187,1356,336,0,0,0,0,0,0,0,0,0,0,0,0
660,846,798,84,499,1330,64,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1104,1155,994,1578,1319,360,304,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,530,1524,959,179,1629,1197,1620,604,1460,876,0,0,0,0,0,0,0,0,0,0,0
812,752,316,1093,1488,764,1408,922,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1544,13,785,635,203,400,1511,1227,1260,995,715,1245,723,1411,0,0,0,0,0,0,0,0
86,645,1373,1374,602,1526,1355,1251,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1535,1000,869,498,338,940,1017,955,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,1200,1022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035,996,248,497,508,1238,254,908,1508,1144,253,1048,1635,0,0,0,0,0,0,0,0,0
840,749,184,916,724,719,283,1416,1626,1423,1158,601,541,1215,0,0,0,0,0,0,0,0
738,401,1192,989,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,976,1015,512,35,919,501,210,579,1633,0,0,0,0,0,0,0,0,0,0,0,0
109,162,1519,1530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492,570,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1272,235,1503,405,1016,980,1021,733,404,100,599,408,249,0,0,0,0,0,0,0,0,0
873,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,1282,1520,157,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,1631,-1,159,490,605,1031,1284,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,-1,628,827,1343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1096,885,261,1608,1095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728,1123,1522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,1505,610,-1,278,1292,134,1011,1088,1006,0,0,0,0,0,0,0,0,0,0,0,0
327,496,1183,593,1327,1527,848,580,55,10,0,0,0,0,0,0,0,0,0,0,0,0
1031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1104,258,627,476,869,1527,39,1565,187,565,761,410,6,1312,431,1155,0,0,0,0,0,0
1347,172,211,1246,66,1242,1176,1572,1544,955,1176,0,0,0,0,0,0,0,0,0,0,0
580,1112,484,858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,1171,488,1440,1635,731,989,1422,1044,295,871,316,604,602,400,435,980,0,0,0,0,0
706,63,1461,624,1532,134,833,724,210,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1317,567,24,1144,499,1332,157,1451,1536,64,194,639,325,937,598,798,1086,600,0,0,0,0
1071,442,1636,734,248,1002,446,1098,807,1371,159,947,248,88,1005,0,0,0,0,0,0,0
994,343,1031,573,697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,55,1392,585,210,512,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1089,795,1438,659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1408,447,1238,1284,1173,689,82,919,29,-1,1496,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,395,1221,1013,1456,1629,1260,642,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1520,778,1370,143,829,796,900,546,292,1132,812,827,0,0,0,0,0,0,0,0,0,0
18,1581,1580,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1578,1066,1229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1049,959,1184,763,675,390,1219,1351,501,745,1095,0,0,0,0,0,0,0,0,0,0,0
1357,1015,1295,861,1124,605,683,1626,1065,1327,1149,1016,164,618,415,691,682,666,847,1631,0,0
1245,1092,1326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,895,315,339,1407,336,1522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,809,267,1170,696,304,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920,100,1400,1519,960,707,203,635,1341,790,888,635,0,0,0,0,0,0,0,0,0,0
696,761,484,766,6,565,-1,171,696,403,109,0,0,0,0,0,0,0,0,0,0,0
1284,169,576,346,-1,1209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
821,584,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,184,261,593,13,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1194,210,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706,1486,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,175,1620,760,1280,340,1618,783,91,1159,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
726,1282,255,584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1545,248,1356,1385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1472,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,136,590,501,1307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,519,1019,39,1580,602,520,1173,659,658,384,1349,0,0,0,0,0,0,0,0,0,0
575,798,466,230,820,157,1407,1408,467,200,543,-1,713,1096,336,368,820,1057,0,0,0,0
852,1355,223,1611,1606,1232,249,1224,995,728,591,0,0,0,0,0,0,0,0,0,0,0
240,177,1006,567,139,1460,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
888,976,427,1530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1572,1256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1139,579,1524,1555,437,64,1422,91,1192,738,0,0,0,0,0,0,0,0,0,0,0,0
1021,339,696,801,874,1416,795,39,1326,1246,0,0,0,0,0,0,0,0,0,0,0,0
1104,476,605,1416,1330,328,1333,-1,812,0,0,0,0,0,0,0,0,0,0,0,0,0
1145,1317,883,315,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,1002,1085,827,108,1557,12,447,530,1388,210,512,1631,346,1060,584,0,0,0,0,0,0
553,876,35,203,211,883,776,1611,637,614,692,137,724,834,35,0,0,0,0,0,0,0
1087,325,395,1017,1319,1197,67,292,576,0,0,0,0,0,0,0,0,0,0,0,0,0
1621,343,1411,754,682,715,1242,1461,0,0,0,0,0,0,0,0,0,0,0,0,0,0
959,541,785,567,1581,723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1080,24,872,1440,1345,745,68,1159,1000,226,1503,1294,1400,0,0,0,0,0,0,0,0,0
1303,1049,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1351,175,1629,400,142,702,937,1562,177,1349,1414,922,1508,846,0,0,0,0,0,0,0,0
384,592,598,1580,1098,1022,1284,1382,988,1539,0,0,0,0,0,0,0,0,0,0,0,0
480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1117,628,53,1092,1406,168,1408,989,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488,308,1356,734,1472,782,388,1047,210,0,0,0,0,0,0,0,0,0,0,0,0,0
1609,1124,341,1605,618,820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1328,1070,338,166,166,1123,1544,604,754,1520,64,407,-1,378,635,0,0,0,0,0,0,0
372,1620,1032,-1,1015,307,112,100,1521,980,610,0,0,0,0,0,0,0,0,0,0,0
691,1032,18,1618,254,1173,749,601,793,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,580,38,683,1317,1243,1108,1171,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1486,821,861,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,1370,713,659,1468,188,869,1194,1215,133,33,372,778,1292,1301,1608,0,0,0,0,0,0
565,6,467,809,1227,490,895,61,-1,1526,1024,0,0,0,0,0,0,0,0,0,0,0
812,1293,1392,1368,1139,561,796,1159,719,912,764,1232,188,1369,1373,848,187,1351,0,0,0,0
570,1382,33,553,86,435,38,1294,66,1209,955,308,327,94,960,0,0,0,0,0,0,0
1250,792,1508,484,713,1436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1524,1015,175,622,1199,512,1456,1197,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1051,292,1384,171,627,413,346,1448,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1388,1243,771,1093,1227,1511,692,1048,1303,1621,0,0,0,0,0,0,0,0,0,0,0,0
754,746,67,800,714,325,1087,1229,1047,866,1611,0,0,0,0,0,0,0,0,0,0,0
660,996,169,164,794,1620,1111,476,795,1416,874,696,299,508,1461,0,0,0,0,0,0,0
901,776,1256,-1,388,1060,1031,1319,183,1330,1060,794,0,0,0,0,0,0,0,0,0,0
1144,1333,834,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,407,919,749,635,1125,330,1341,1287,483,488,1622,83,707,708,0,0,0,0,0,0,0
1152,248,1022,1089,590,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,1245,639,666,1282,1215,879,1331,1176,427,55,0,0,0,0,0,0,0,0,0,0,0
893,-1,1065,136,1271,113,373,1533,947,793,1299,840,0,0,0,0,0,0,0,0,0,0
1071,1345,972,35,400,1515,1317,579,1562,1580,1581,1520,1532,745,200,1148,0,0,0,0,0,0
543,466,254,624,1140,1194,371,249,684,442,1171,0,0,0,0,0,0,0,0,0,0,0
211,1070,623,253,785,1451,610,142,1014,283,166,408,732,0,0,0,0,0,0,0,0,0
530,1006,980,1147,1605,633,265,1385,53,1295,159,313,929,0,0,0,0,0,0,0,0,0
916,1468,1088,1493,439,410,895,1329,253,0,0,0,0,0,0,0,0,0,0,0,0,0
576,1405,829,509,872,883,1049,1132,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,223,255,1501,137,1301,1427,567,683,1123,0,0,0,0,0,0,0,0,0,0,0,0
804,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,702,61,728,162,761,39,1000,404,490,0,0,0,0,0,0,0,0,0,0,0,0
1246,1219,520,1071,307,280,1611,901,734,763,1332,519,0,0,0,0,0,0,0,0,0,0
66,689,240,1256,1005,67,976,840,999,794,1149,1031,1272,437,230,1544,408,339,760,0,0,0
1351,187,579,496,785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,994,1245,371,497,211,1282,1620,5,570,606,-1,0,0,0,0,0,0,0,0,0,0
-1,499,1593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,1006,988,530,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,1060,1139,84,580,483,179,1581,283,1562,425,0,0,0,0,0,0,0,0,0,0,0
955,1512,1312,1388,340,315,769,728,852,1200,265,0,0,0,0,0,0,0,0,0,0,0
764,733,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940,872,188,707,316,541,591,814,585,590,1015,0,0,0,0,0,0,0,0,0,0,0
829,343,869,1176,919,184,1002,1194,795,755,485,12,635,0,0,0,0,0,0,0,0,0
109,492,368,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,1184,1631,1581,1224,131,304,1460,389,0,0,0,0,0,0,0,0,0,0,0,0,0
278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,1555,64,1287,553,1493,1294,1250,749,1087,0,0,0,0,0,0,0,0,0,0,0,0
1044,1048,484,1503,1524,1349,675,847,1486,0,0,0,0,0,0,0,0,0,0,0,0,0
714,39,1095,1440,995,431,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1565,821,35,267,1629,1147,1065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1093,706,654,718,623,858,33,1261,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,888,1080,139,1532,254,1009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
982,821,1557,1403,175,1395,1172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,1535,1635,1319,258,804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
