467,1333,1024,1301,734,763,1013,447,133,1478,726,1232,1155,407,737,846,1620,994,210,1521,143,569,1035,1075
719,1019,417,1294,1315,929,1572,1070,1086,645,1416,847,327,248,177,1112,108,809,755,614,492,1280,1125,1592
100,67,959,919,839,1184,635,159,579,605,1545,211,431,1578,1544,401,829,1426,437,1108,1071,390,1423,253
912,1580,827,501,796,84,1303,145,119,1119,109,1503,408,1533,328,216,1015,1044,778,1408,1251,1032,908,1275
1104,1608,348,226,1262,1027,591,519,553,1493,1139,1460,1221,235,1461,1357,315,1242,801,410,1405,675,346,249
1448,871,68,599,749,707,1051,1049,604,203,766,732,1631,995,307,940,888,1256,843,541,10,1403,175,427
947,1636,39,1587,446,82,495,66,1219,292,866,593,932,1096,336,869,104,1532,1243,1468,1292,893,833,585
769,731,696,592,559,565,670,316,1011,1628,1373,718,692,793,782,134,1171,1606,383,590,662,713,198,1199
1565,33,546,1618,573,848,610,1374,439,295,1152,1530,1000,1088,75,5,6,168,955,1209,1520,1215,752,494
484,878,697,485,598,403,1016,654,1047,283,83,708,935,353,508,343,1224,261,937,1522,699,764,798,570
1515,723,1347,512,1117,602,873,488,916,179,392,1496,1076,870,715,258,584,341,1057,804,1066,821,960,323
849,395,1017,162,1021,689,372,1332,1384,814,987,1356,94,1158,530,1505,761,627,1328,771,1079,624,1395,1407
839,792,1123,476,1275,508,1416,932,610,283,417,618,977,408,1395,1374,1149,33,1202,654,1294,919,1371,1011
633,1176,642,1628,1044,1536,1562,413,1184,336,1170,771,280,1414,1256,995,1260,675,885,1546,29,1415,485,852
999,1503,384,1284,1183,1093,1227,807,605,119,929,267,776,1035,1242,211,484,1036,137,1555,386,1426,660,1355
1076,188,790,1486,179,900,874,1140,145,1032,295,734,764,223,1633,935,63,1526,1332,1328,1095,580,1519,972
1243,1261,1158,198,1262,358,1606,623,541,184,210,403,1219,1512,24,590,203,131,368,731,684,1515,766,659
658,1282,75,1423,1501,1317,35,1021,895,702,1319,749,723,1037,769,1024,1587,466,83,1330,1368,800,1246,1436
1251,1373,439,1312,501,194,620,1345,893,1301,371,415,143,1557,584,372,1358,1608,1027,614,974,1057,561,733
661,530,1505,989,1327,1524,1104,340,1013,442,861,947,1132,662,315,1511,410,833,82,86,754,1578,1148,127
339,1472,162,494,908,1194,258,591,565,994,1629,425,1357,1438,1351,604,519,1349,1086,1152,1618,55,104,1392
157,125,304,812,1420,183,1200,1521,397,719,1369,1407,467,171,1535,346,12,696,240,707,1002,1343,1071,400
1209,795,100,1347,175,405,1488,635,857,847,820,553,1048,1172,783,389,1580,1272,1493,1019,133,827,1111,6
1461,490,940,606,1280,1545,488,937,988,699,348,667,559,1125,1530,431,1293,785,846,738,307,496,871,1060
390,520,567,1287,1022,323,1405,745,879,169,755,249,230,1631,1460,1271,840,637,1326,1171,866,498,980,1605
1609,1016,1522,598,1468,139,360,1508,1307,109,726,987,821,159,1199,624,88,61,666,1385,1080,585,670,728
1089,1593,308,68,168,834,53,641,1197,1611,1221,1006,1124,437,1079,996,997,888,292,1451,746,916,1299,691
953,316,706,1303,1047,1203,39,752,1565,1108,960,407,299,1229,1329,226,1370,1238,1527,593,94,172,546,187
1224,876,708,1051,579,401,84,843,814,575,1315,199,692,1636,327,164,1422,1192,1620,982,435,959,858,1075
495,1015,1245,761,46,177,543,142,1411,113,737,1478,1096,713,1456,1144,724,794,1098,1356,718,248,216,1544
1331,373,1215,1581,628,1009,1113,1232,1119,1592,166,1155,922,1000,682,383,108,714,1250,1496,592,429,1159,338
901,955,64,570,1147,1622,1085,578,869,804,200,10,343,1117,441,1049,599,313,1065,499,848,1292,1258,235
1532,447,1427,1139,793,509,1621,600,697,497,1625,683,134,1400,446,778,1061,715,392,265,576,278,809,872
763,67,878,254,1173,1341,325,569,1295,873,602,732,1520,912,645,1092,492,66,483,261,622,1388,136,1403
1382,829,798,801,1448,1088,1066,1408,639,1070,1333,1087,427,91,1031,573,760,1572,782,870,253,13,796,378
328,512,689,1143,976,38,1626,849,388,601,1440,255,1112,1635,1384,1533,353,341,963,883,395,627,5,1017
1021,1472,1618,1140,754,546,871,373,627,848,61,763,1112,1197,1456,267,1581,1392,593,807,1355,1592,1420,731
1049,599,1373,885,258,142,509,119,261,801,715,100,1395,53,137,1384,203,724,1546,893,249,658,194,620
1215,666,6,769,790,606,384,12,325,1048,580,804,675,732,947,654,541,1407,610,1139,1370,1113,1295,429
1037,211,265,1555,1032,346,1532,1621,1423,1092,410,33,166,840,1345,378,559,495,749,46,1176,435,873,929
1224,1158,963,752,1349,240,216,386,999,1374,253,575,1519,179,1108,1036,670,1356,1272,1416,1625,476,447,340
1143,1330,485,1260,467,520,570,734,600,682,492,353,328,388,407,446,1293,900,820,1347,569,726,145,1414
1408,1044,339,565,1219,1117,139,400,313,427,1611,846,1620,795,622,637,484,800,1512,980,64,497,466,1284
1521,982,996,431,1557,358,75,635,1427,168,1031,133,1530,1256,1061,1478,553,723,383,766,628,1250,1451,662
1243,104,299,307,1144,1088,1159,327,1124,737,1327,614,417,1422,292,415,866,878,1440,543,796,874,159,661
82,496,125,1315,494,35,798,857,922,188,833,959,713,1501,199,761,883,755,1415,1562,852,794,702,67
1011,782,83,254,1606,1508,1303,1098,248,490,1572,1016,718,1258,1358,1343,223,1027,573,1242,935,1155,88,1238
585,1132,1125,1301,1111,1488,1006,697,994,667,499,1147,1636,809,1493,1496,1024,1271,368,778,372,1385,776,633
1626,390,1411,849,1251,226,988,1079,1035,413,1436,39,1246,1294,916,605,283,371,989,38,164,659,960,348
171,584,604,395,861,783,1505,131,764,1000,1009,812,1200,1002,1326,1022,1609,1123,645,1388,316,987,530,869
397,441,1382,1262,689,696,113,771,1605,827,847,1403,55,1227,642,1051,1587,210,1093,684,1075,901,1173,567
200,1229,1635,439,1526,488,839,1070,63,1089,109,304,143,1341,1460,1522,1524,512,1047,1184,108,995,483,235
683,872,1357,1371,937,997,323,341,187,876,592,1317,24,66,91,1172,623,821,169,977,389,1171,699,1633
814,578,1578,733,68,1199,1461,1405,508,519,1448,1438,308,1261,1015,1149,1066,1515,953,1287,1282,706,624,1580
280,134,1629,834,5,10,1400,1071,602,1013,177,1468,691,1148,639,1202,1080,1331,1087,1565,746,94,1622,641
498,618,1533,1527,162,1017,760,278,707,255,561,1280,976,1292,29,295,955,1307,1299,1170,1194,184,1152,1628
1275,1511,1426,579,127,1333,403,972,1221,1544,785,708,745,1520,401,912,1369,1368,870,172,1085,974,714,1209
86,1328,792,1329,1332,1312,1104,1545,405,1319,829,360,437,1057,425,136,1086,157,1183,1232,719,908,590,692
919,879,793,1060,1203,1192,501,1095,888,858,408,1486,940,392,183,1608,1503,1536,738,1019,198,895,843,601
932,230,728,660,576,1631,1076,338,175,442,1535,591,84,1351,598,1065,1245,1119,13,315,1096,336,343,1593
38,809,530,820,308,573,565,1330,732,68,667,1522,315,248,1148,666,541,10,1629,254,778,794,1621,1159
708,134,1438,1544,1119,157,323,839,313,1292,413,883,203,1016,947,235,796,776,976,766,519,1423,485,1357
340,670,749,661,343,194,1075,1260,200,900,501,871,108,764,812,1017,1511,1202,1515,278,431,553,1032,929
346,1112,403,1440,987,1139,1488,1403,1370,142,1143,829,1329,584,1415,1395,159,977,737,316,641,996,267,1282
1035,230,1192,1326,888,1158,1317,1388,1385,388,1374,283,216,834,1019,1312,1301,86,1411,490,488,689,578,55
497,1622,1172,63,821,83,885,598,131,1057,360,1245,1555,447,1460,1368,848,1048,697,1532,484,614,1608,1422
1468,662,425,763,1405,1299,1215,852,1625,645,1070,728,88,801,575,675,713,769,405,682,1527,866,442,637
33,392,389,601,1022,437,1076,660,724,1144,372,483,137,1149,82,91,972,585,1501,1108,576,6,1331,435
635,1605,211,341,754,1328,795,1096,1024,1545,827,771,325,785,940,1626,295,492,408,339,145,1628,995,1242
199,1609,407,371,567,1256,1047,734,916,509,109,745,937,1104,659,1536,1087,1132,847,175,1021,1044,624,410
639,858,857,714,798,184,172,963,642,604,353,733,1503,580,1197,738,997,761,1562,1349,994,1049,240,1408
1400,1123,1461,1451,1635,873,39,119,1355,1392,869,1546,327,833,1351,1176,683,415,932,494,600,476,64,1581
1512,1061,893,723,591,1284,719,508,1382,441,499,1271,1580,395,1203,417,1578,790,1027,1448,1088,1219,1140,618
258,113,912,188,358,752,1533,1384,919,84,427,1611,1343,718,702,1170,1636,1258,605,1051,166,1092,922,1315
1238,843,307,590,1557,569,1002,1113,466,1287,1631,1356,684,658,543,100,1572,299,139,1011,760,746,1232,691
255,1015,1587,383,143,1371,66,1327,1436,1369,1221,1565,731,512,1229,1521,1147,1013,1358,726,861,1209,223,782
840,94,292,1593,1280,127,1071,804,336,24,348,35,1341,1407,980,706,620,1472,1111,1508,104,1427,974,1373
1345,1085,628,304,75,496,846,1124,397,807,1194,495,692,1065,1093,895,168,1184,400,1420,593,29,1098,1250
1080,1333,67,1520,1530,579,378,1117,183,384,373,849,1505,1493,1347,955,171,1155,1199,1261,800,1293,1086,280
1620,226,1000,368,1456,755,960,328,1089,959,715,1262,901,876,592,5,265,1618,1526,989,1332,1294,520,935
439,12,198,210,792,1200,1592,1307,874,338,162,13,1246,1633,261,1295,498,623,982,1478,793,1535,783,1272
1006,1125,559,879,125,1037,46,1426,953,610,390,1519,53,988,878,164,999,1414,872,870,1009,1606,1031,1173
446,1251,401,1079,429,599,177,814,249,561,1171,1066,136,1183,1275,606,1036,253,699,908,61,633,1319,1227
1243,1152,1486,546,1416,1095,1496,1524,602,386,1224,1060,696,622,654,169,467,570,133,627,707,1303,187,179
1123,1605,1330,1333,1262,734,407,737,466,684,200,415,1125,1089,1232,1024,1197,821,292,476,1631,267,1060,1395
1075,1260,1275,1051,1329,858,1629,1332,746,1065,708,929,1512,1104,627,1562,378,689,1608,1117,660,869,1215,1468
1098,1057,714,715,670,1382,467,1148,635,159,1416,1374,585,1143,1155,972,1200,261,719,707,1238,1578,1294,38
1111,494,614,442,1227,857,1408,395,1625,1002,113,248,484,278,1472,893,307,1555,878,580,258,400,1047,977
315,175,1486,6,5,403,726,145,187,373,498,171,642,1505,265,834,1411,974,1250,847,559,1355,935,755
849,216,1092,624,63,852,1044,1159,1261,1515,1606,1016,142,168,1403,1392,226,401,1371,1527,1511,188,488,1112
384,1124,1006,1303,397,749,184,833,1478,1183,1456,761,980,313,177,1420,1224,86,371,119,46,1628,1593,1221
543,1635,783,579,1048,340,804,1532,764,872,776,578,987,760,325,1242,348,328,593,1520,519,932,752,1293
91,1526,809,1319,68,24,766,1415,546,1626,490,1066,139,353,1202,368,569,745,873,133,691,1158,814,143
211,125,33,172,995,598,1209,131,1580,702,843,829,162,846,1093,280,733,738,1271,1581,94,610,88,724
1017,386,1451,553,800,963,439,1351,164,1460,561,1176,955,1620,235,999,1292,1031,108,982,876,179,417,763
618,327,127,960,604,1400,654,389,1384,1152,861,1219,508,249,304,520,699,848,1203,731,1086,959,718,1436
812,771,338,1407,919,839,1357,360,1251,1341,728,1572,798,1519,1284,661,35,1280,871,1331,10,1349,390,1021
567,683,1173,383,137,166,754,659,1019,346,706,253,1011,1032,840,997,682,336,1139,620,1229,1035,230,1022
136,633,425,1622,1245,1385,623,795,599,1295,405,1088,66,104,778,316,916,509,1438,1037,641,343,1113,888
13,584,591,947,912,1533,1132,1246,446,1636,658,1243,1199,1368,883,1172,255,874,1194,600,134,696,299,1535
820,1422,801,392,1557,1609,1307,645,1347,1085,713,1501,1015,1071,1000,1565,723,1013,1287,1312,1440,82,541,1272
1508,254,1147,530,782,1414,1545,1184,937,1461,601,1079,1061,1192,194,1405,1140,223,697,295,413,989,67,692
1633,895,565,410,485,1327,53,198,1496,109,1370,210,157,437,666,61,323,590,976,1301,1493,885,940,1521
1258,732,240,492,793,908,12,796,994,605,1119,1108,1096,1144,1546,1373,1345,203,100,628,1524,996,1618,83
575,1076,1328,1315,1536,441,283,1256,785,576,169,1358,435,807,1544,794,408,900,1171,1343,447,358,55,1503
1611,29,339,790,499,901,879,1049,1095,308,570,39,429,1282,602,592,922,769,388,1488,953,1427,501,512
427,1388,1369,1621,639,1326,84,866,1299,1356,496,1426,483,1522,1070,827,341,1317,497,372,1080,1530,431,1087
1587,1592,1027,988,637,662,199,675,1423,75,183,622,1448,1009,495,1036,606,1170,64,870,573,1149,792,667
1111,1209,746,1011,360,328,804,1451,316,801,1192,67,1238,88,1355,754,1287,718,713,346,1229,1330,1140,425
172,230,1620,240,602,1299,883,1199,1051,699,1411,592,708,198,598,1633,658,258,1535,1194,1183,1415,1307,792
601,1572,1524,861,761,541,728,1358,267,567,1184,1227,94,714,1295,405,400,1095,821,637,559,125,437,972
38,373,187,834,1371,1009,283,1400,1327,1521,666,987,171,1176,1565,108,764,702,1037,1606,177,994,1351,164
1301,771,814,1326,590,410,565,1414,1522,732,390,593,1232,790,840,839,134,691,292,1261,203,783,953,1292
796,388,1621,498,1332,407,1096,697,485,553,403,142,782,439,778,1155,876,763,447,497,1002,543,248,947
870,1144,1373,1587,752,1628,1088,1315,476,1119,916,937,645,383,46,843,512,145,1098,68,1027,1284,1219,466
1158,501,820,1022,1328,1593,75,996,1388,86,1124,415,614,496,988,446,1503,1019,467,798,211,635,508,849
520,24,696,280,371,737,733,576,869,137,13,1460,1545,707,1303,484,338,1057,490,1382,64,35,1086,1036
226,1312,131,1282,384,977,1438,1329,1486,738,358,618,395,1006,1159,1546,1017,641,1392,1319,12,1493,261,606
136,442,1370,188,667,872,642,1087,327,976,307,1427,724,1374,1221,627,1089,1356,1631,1275,1104,6,495,719
579,1496,1246,599,1357,776,1422,935,1075,53,760,1403,1173,1293,427,1611,1384,1044,1258,1085,1049,959,1472,1423
339,1272,1203,39,1405,639,29,800,1294,417,1271,723,1060,1532,265,1468,628,900,546,670,1070,871,662,1245
1197,1456,1065,119,216,109,168,848,200,1622,600,315,932,1256,585,33,584,1262,661,1636,139,1260,401,82
1170,1618,982,684,66,1440,578,175,995,940,435,997,1079,519,10,1123,989,1562,1071,308,857,1478,1515,1508
55,1527,162,194,1117,1112,1215,1625,866,1048,1251,1149,1385,1605,323,386,1426,1333,622,100,183,919,1035,159
397,313,249,610,623,1152,734,1533,620,895,912,591,846,83,1093,255,785,253,1032,378,901,807,929,1171
1016,1581,726,827,1448,570,878,1139,1224,431,1530,833,745,389,113,1125,1544,812,210,392,499,654,829,1021
341,1349,494,5,353,1202,1407,575,960,675,1526,1250,561,955,63,1147,348,1347,692,1505,1519,1061,1557,885
879,254,766,1408,1555,492,569,1242,874,1635,1578,1148,304,1580,769,660,999,1108,922,1000,1343,715,429,408
794,793,1331,1132,184,278,1369,1080,1143,1395,104,1461,1608,1511,974,1024,683,1626,858,1420,1512,1015,1609,91
847,682,133,166,1592,1031,343,1113,888,488,1280,61,441,372,530,1076,1317,368,1172,893,127,1629,340,706
325,509,659,1066,605,1047,755,809,1200,413,624,573,235,633,908,299,873,223,852,1520,1436,1501,580,483
1013,1345,1416,795,1341,731,689,1368,143,1092,157,1488,1536,84,604,199,980,179,749,295,336,169,1243,963
159,641,1119,908,684,348,211,734,1284,187,413,879,1272,1460,162,1332,127,593,1299,771,408,565,900,1202
1019,885,1125,336,313,1112,1027,10,1625,1246,1355,732,682,1051,108,1461,88,1536,840,953,1006,1282,1368,637
1011,937,66,199,496,1388,1219,1261,1511,1015,1451,216,1515,849,341,592,1280,1512,697,1562,1505,715,707,691
541,980,1088,254,1275,606,940,198,999,1098,1456,431,1037,338,68,1292,346,136,446,675,763,1327,1521,807
280,605,689,1546,726,1384,814,1060,576,738,989,1519,425,1468,1312,278,796,610,386,1143,166,184,179,1203
852,435,384,1229,1144,82,109,622,1200,1076,484,168,746,1486,929,315,1227,442,1436,1501,866,253,427,1611
1493,658,1215,870,1066,1301,1013,1035,1170,1024,1294,407,1385,1117,1057,792,1260,1242,1176,1108,1258,1085,639,600
1423,714,1245,888,916,724,1070,783,323,249,699,776,599,1049,1608,1478,800,1139,569,1183,839,1330,1080,1152
235,706,1036,360,872,1065,1061,499,33,1199,546,602,295,667,1626,520,145,833,157,1438,1317,1373,1315,1371
857,829,1158,1609,210,614,959,1328,226,1522,133,488,782,1557,733,177,1374,919,834,561,267,113,883,1345
1527,183,143,623,63,1488,91,737,1173,745,292,584,12,543,1369,982,670,316,230,1022,188,874,1140,55
1087,497,164,570,492,718,383,1047,1593,1089,490,804,400,340,719,1031,645,847,618,1503,401,1370,353,801
761,843,417,974,764,585,1508,248,397,467,1000,137,1271,200,766,1071,723,598,1414,696,869,1329,749,1224
1578,1221,1002,604,963,1243,755,1580,575,659,1044,977,1194,1411,299,1422,307,553,131,935,661,731,5,1095
713,1021,1356,1341,567,785,591,1520,1111,601,389,624,778,372,1171,75,258,1358,1605,1009,508,1618,1232,1427
1526,466,662,955,848,415,530,84,83,134,441,660,1440,1295,1132,1629,827,203,1405,395,1606,1351,64,1565
1544,895,1592,1357,125,494,960,61,1319,368,1581,1535,447,1238,1032,1192,1093,119,1533,996,1622,794,373,1293
483,476,972,283,39,1147,790,169,512,846,437,1524,175,728,769,1635,403,1250,485,578,708,1621,35,702
901,1123,1555,1016,358,339,86,1307,752,495,821,1184,325,692,1086,654,265,666,1287,139,405,627,1104,1079
53,509,1124,94,873,1092,1197,995,171,1620,392,861,46,1415,1416,1420,410,6,240,573,501,1333,388,1392
172,1262,912,795,1326,1155,261,620,1545,1159,932,1472,976,67,1075,793,439,1400,1209,1633,1096,579,1343,1017
947,104,255,559,1496,194,760,1572,1636,987,343,1148,1256,498,327,100,429,1532,1251,922,633,328,820,1426
580,1113,1587,988,754,642,29,304,893,1628,142,371,308,1631,1530,1382,994,858,1347,13,1149,223,809,24
519,812,38,590,1408,878,997,635,1403,628,683,378,1303,1172,1349,876,1048,1448,1407,390,798,871,1331,1395
738,339,1192,1371,901,1587,55,1096,1415,371,519,624,492,1002,999,989,1392,1448,706,508,618,947,1292,1521
1530,431,133,1593,764,696,401,541,1086,1520,187,1625,1332,199,1184,870,10,579,883,137,959,1535,834,46
94,267,869,567,977,1508,606,623,134,325,1545,143,1299,1098,1512,162,605,1119,879,600,1385,1496,708,340
1407,940,1197,35,166,427,441,1284,413,315,1355,796,188,1088,1408,400,1092,1085,1611,358,1061,1312,1301,601
682,578,801,1243,1049,1522,1423,1272,637,248,1635,628,1044,734,1493,569,83,447,559,846,164,1426,1155,1422
1140,1117,546,299,61,692,760,1555,200,1562,223,308,86,64,127,839,488,1123,125,1524,1170,620,749,1019
255,1022,1629,1051,466,876,733,766,1089,485,1608,878,29,1183,512,1032,253,1016,435,157,1275,1374,1258,1000
980,327,660,1532,12,1031,1621,976,666,1343,670,230,1501,963,1147,383,1271,1580,893,988,292,635,1194,576
1256,1060,353,1345,408,194,295,662,1414,1035,235,496,1388,1618,1112,177,874,53,697,755,304,553,265,1461
483,543,405,476,987,5,1488,1351,812,6,570,497,131,1347,1209,429,754,183,1037,1139,142,793,622,1293
1144,873,953,119,955,1027,1511,937,1592,501,1011,1451,852,1200,1472,338,1341,68,929,719,861,316,499,1219
495,769,442,610,66,172,211,1373,1057,446,1333,1416,403,584,343,1148,1411,1609,437,908,691,1087,1478,1384
389,109,1048,67,912,1080,1224,935,771,715,13,627,1076,139,1199,467,982,1400,1578,1108,833,919,388,804
592,645,683,602,1013,1070,658,439,390,346,900,82,752,1636,490,1173,1369,88,1075,1620,776,565,1149,1176
1238,849,1626,821,240,642,591,723,1113,1370,1527,1079,1251,226,323,1368,1505,348,972,1124,1036,39,1143,1065
872,171,249,1152,1536,258,724,1326,994,684,1331,840,1227,216,410,1203,278,530,794,996,895,1111,1349,1307
871,210,1356,1631,1303,659,1287,108,1503,699,561,598,1095,198,675,590,809,731,745,24,1526,707,145,1533
575,328,1215,746,378,995,169,484,1221,336,1202,726,932,386,1260,498,100,1009,1250,179,392,1024,520,38
1420,91,654,1246,341,593,848,75,763,614,136,661,1328,509,1132,1329,1405,1633,1456,1606,1622,641,1317,1295
866,827,360,1104,761,1605,254,795,1382,1440,397,1158,814,960,1403,168,1232,732,373,203,858,888,1395,1581
425,372,633,395,800,1460,702,1242,1486,728,1358,1261,33,1319,1572,313,1557,1015,494,714,417,1245,1280,737
1066,1357,1544,1172,829,790,1468,280,974,1438,1159,1262,1171,1017,639,847,175,713,843,1071,573,307,885,63
261,113,857,1515,922,159,997,104,585,604,916,778,820,1327,599,1565,1427,782,718,1519,798,1294,667,580
407,1628,84,283,415,368,1125,1229,1047,792,1006,785,1315,384,1021,184,1546,1282,807,1436,1330,689,1093,783
1532,1260,754,1351,1184,1158,972,1508,1035,483,1079,738,100,1592,1152,804,1349,1448,916,1047,1229,1468,490,1565
1403,847,715,378,590,1009,659,999,702,604,495,24,820,610,249,1618,1307,706,1356,1341,947,199,388,1524
1221,576,439,696,1098,940,618,752,793,624,599,893,1562,1527,974,1066,639,1088,1049,325,606,1017,446,1112
